gene_id	gene_name	Col0_ANS_Cytosol_Rep1	Col0_ANS_Cytosol_Rep2	Col0_ANS_Cytosol_Rep3	Col0_ANS_Nuclear_Rep1	Col0_ANS_Nuclear_Rep2	Col0_ANS_Nuclear_Rep3	X.Col0_DMSO_Cytosol_Rep1	Col0_DMSO_Cytosol_Rep2	Col0_DMSO_Cytosol_Rep3	Col0_DMSO_Nuclear_Rep1	Col0_DMSO_Nuclear_Rep2	Col0_DMSO_Nuclear_Rep3	Col0_DMSO_Rep1	Col0_DMSO_Rep2	Col0_DMSO_Rep3	Col0_for_siRNA_Rep1	Col0_for_siRNA_Rep2	Col0_TUN_Rep1	Col0_TUN_Rep2	Col0_TUN_Rep3	ski2_DMSO_Rep1	ski2_DMSO_Rep2	ski2_DMSO_Rep3	ski2_TUN_Rep1	ski2_TUN_Rep2	ski2_TUN_Rep3	ufm1_ANS_Cytosol_Rep1	ufm1_ANS_Cytosol_Rep2	ufm1_ANS_Cytosol_Rep3	ufm1_ANS_Nuclear_Rep1	ufm1_ANS_Nuclear_Rep2	ufm1_ANS_Nuclear_Rep3	ufm1_DMSO_Cytosol_Rep1	ufm1_DMSO_Cytosol_Rep2	ufm1_DMSO_Cytosol_Rep3	ufm1_DMSO_Nuclear_Rep1	ufm1_DMSO_Nuclear_Rep2	ufm1_DMSO_Nuclear_Rep3	UFM1_for_siRNA_Rep1	UFM1_for_siRNA_Rep2	UFM1.His_for_siRNA_Rep1	UFM1.His_for_siRNA_Rep2	xrn4_DMSO_Rep1	xrn4_DMSO_Rep2	xrn4_DMSO_Rep3	xrn4_TUN_Rep1	xrn4_TUN_Rep2	xrn4_TUN_Rep3
AT1G01530	AGL28	0	0	0	0	0	0	0	0	0	0	0	0	0	0.115042	0.108062	0.106719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.183823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01540	AT1G01540	19.11371	24.939832	20.204295	31.762059	38.530509	26.28396	27.028851	25.886731	28.121859	50.066966	40.599807	52.427057	58.863668	57.972627	50.808445	51.447827	46.455693	50.764696	33.215955	51.439682	42.476733	53.693191	42.9955	34.725134	34.041823	42.306901	22.014105	20.840997	18.651162	34.959873	48.821327	54.71552	27.18031	21.058791	27.575933	69.416203	55.271097	58.287834	49.031287	34.816587	40.276212	37.146447	52.888692	63.903425	52.48583	50.14389	43.825141	49.11735
AT1G01550	BPS1	247.366954	268.960966	293.045792	233.165976	243.628134	262.354096	94.060054	93.987643	113.635588	75.68278	79.340233	100.995401	121.130238	110.747485	110.219041	176.63916	203.322611	155.415539	115.870544	147.294832	124.590636	101.164292	119.221298	141.005288	128.216948	129.650675	180.958576	183.429218	212.147972	226.075051	202.503091	199.308227	67.720853	62.683034	68.86574	98.074178	80.553214	82.291585	221.57885	263.497538	247.595411	235.031232	84.955314	105.751029	98.973852	122.191609	125.667557	135.554845
AT1G01560	MPK11	74.692344	76.959588	121.962804	41.685008	50.039554	69.338931	1.560376	1.92095	6.495655	1.166083	1.001409	4.703002	0	0.726872	0.368972	1.653879	15.581086	4.637263	4.244237	6.343222	0	0	0	7.619195	5.272991	3.706958	55.350644	54.566359	71.913935	60.416166	58.295877	77.632201	6.547598	0.523015	0.450258	3.362389	0.695298	2.203006	12.18103	31.340911	29.469931	23.180408	0	0.316161	0.09252	4.555367	17.988941	8.248183
AT1G01570	AT1G01570	0.580391	0.112714	0.584633	1.710931	1.206391	2.327168	0	0	0.165216	0	0.330379	0.346904	0.535871	0	0	1.038347	1.553841	1.352293	2.549696	0.148308	1.548691	0	0.718712	0.178773	0.133619	0.2694	1.190558	0	0	2.17274	2.060834	1.657402	0.051585	0	0	0.488078	0.550519	0.605926	1.698202	4.25216	4.761119	2.188875	0	0.650488	3.428967	0	0	0.461539
AT1G01580	FRO2	0.2409	0.07767	0.295799	0.616416	1.124064	0.19741	0.295034	0.022382	0.055979	0.281752	0.545652	0.61616	1.540661	1.184726	0.740513	2.290487	2.138299	0.617889	0.098167	1.055832	1.017561	0	0.585162	0	0	0.020557	0.666931	1.187958	0.029979	0.783372	0.574765	0.14744	0.500053	0.037468	0.546303	0.210018	0.197198	0.288856	1.980323	0.95944	2.416097	2.764636	1.997019	0.780867	0.749923	0.815229	0	0.608027
AT1G01590	FRO1	0	0	0.127349	0	0.225832	0	0	0	0	0	0	0	0	0.099184	0	0.494667	0.127624	0	0	0.024668	0.194711	0	0	0.112152	0	0	0	0	0	0.062872	0.123727	0.037029	0	0	0	0	0	0	0.291159	0.148296	0.323658	0.101372	0	0.089655	0	0	0	0
AT1G01600	CYP86A4	2.732912	2.349153	1.867132	4.068105	3.093968	2.556855	2.276499	2.157823	2.086546	3.80363	3.918667	1.257132	0.733903	1.987241	2.901489	4.172576	5.857841	1.44922	6.589675	2.458474	2.616656	1.618255	1.104959	2.772728	0.742568	1.938249	5.283099	3.711314	4.7409	2.872314	1.461376	2.328087	3.046828	3.179877	2.208158	2.243203	2.810083	2.322914	8.041128	4.931539	6.339596	6.418062	2.984765	2.130039	1.108341	1.63279	5.448059	2.267039
AT1G01610	GPAT4	18.964363	14.716542	11.923414	26.18321	22.68992	17.757972	30.251121	18.328981	24.460983	35.104344	31.457556	28.172539	29.978627	32.518061	29.170917	56.916132	59.998882	18.783741	25.694417	26.773205	26.293243	19.849834	26.295371	17.647263	13.841438	15.365443	13.837059	22.308008	16.464196	25.911564	17.533196	23.041916	22.738573	19.29563	23.173651	34.137071	38.662457	41.224735	67.306777	44.088962	43.462288	51.279526	31.299836	46.284521	26.352758	11.612218	17.283389	24.249253
AT1G01620	PIP1C	153.895358	126.935255	129.853679	196.120418	170.956391	176.118504	127.749662	133.070894	127.645419	282.566047	252.486892	233.406891	436.225156	555.870158	470.024312	417.405121	422.601817	358.02915	306.189051	381.98646	526.044386	435.599393	480.774035	259.052625	296.760004	308.29898	133.129116	170.090575	144.207749	150.931002	152.180443	169.930092	136.631031	160.468537	164.476898	237.312249	229.202103	234.529021	474.529017	469.58478	363.053638	440.077954	505.245722	409.059916	436.933405	374.002866	287.29023	336.424639
AT1G01630	AT1G01630	13.827887	18.19519	12.516952	14.584891	16.867185	10.508099	32.364062	28.241155	27.058719	16.737815	17.028954	13.474886	35.598241	40.359649	38.173792	54.268027	51.605863	37.557772	48.59996	35.661813	37.673706	28.115208	32.772515	26.424261	31.972212	37.203226	10.480021	9.868437	14.362214	17.907694	18.653309	11.80805	22.856504	18.466885	25.46511	20.119632	25.078994	25.181436	61.084977	42.805372	41.363652	43.626368	26.400978	45.186296	23.520919	23.43522	32.744543	36.915547
AT1G01640	AT1G01640	6.913927	4.286785	7.831505	9.120249	5.432849	5.150845	5.387893	8.124257	9.020099	7.363459	9.64128	4.632018	19.224151	8.17381	7.733696	2.699717	2.774145	11.203075	6.373917	11.564504	23.81815	25.361703	16.183404	21.441979	22.136045	16.170436	5.029942	7.068708	6.245669	4.135993	2.295748	2.913828	12.779675	4.62694	9.360076	4.8395	8.798015	4.726829	8.120973	10.345267	7.565351	12.484973	19.038595	11.392917	17.256089	14.858169	5.874188	11.552804
AT1G01650	SPPL4	16.395866	16.249517	19.337644	28.067729	27.225442	29.167872	16.200656	11.587465	9.605898	22.624861	25.269324	29.465851	11.033961	14.659248	18.624998	22.556263	22.813469	26.916362	14.280265	26.012454	18.186369	16.288308	16.718512	19.118674	25.402289	18.516465	13.14867	13.059233	23.280282	32.734104	35.66129	41.402681	11.917906	11.470922	16.068052	24.92621	23.842363	26.67676	22.408333	52.306004	67.568731	38.767083	18.927714	19.106713	19.142565	17.891242	14.409123	21.120517
AT1G01660	AT1G01660	0.822466	0.798789	0.565847	0.791172	0.944612	1.208379	0.452895	0.449624	0.224527	0.567357	0.946408	0.36669	2.852715	0.59794	0	0.405923	0.630221	2.179167	0	0.13236	0.715592	0.934877	0.694714	1.081057	0.928287	0.604204	0	2.85647	0.600094	1.340007	1.926381	2.02651	0.977408	0.350651	0.537489	3.094881	0.900566	1.895393	1.859809	0.664685	1.898821	0.763717	1.052901	0.570595	0.131043	0	0	1.593772
AT1G01670	AT1G01670	0.226671	0.081503	0.986676	0.327345	1.965379	2.569338	1.070183	0.348731	0	0.779788	0.158829	2.369154	0	0	0	0.866349	0.279344	0.767813	0	0.777979	2.387254	0	1.073788	0.712978	0.936977	0.526174	2.939244	0	2.467247	0.813629	3.127729	1.476169	0.402377	0.346539	0.483891	2.671703	0.423067	1.657791	0.427464	0.130607	0.556211	0.912624	1.171039	0.470058	0.93735	0	5.876469	0.299574
AT1G01680	PUB54	6.286584	10.751455	15.314322	6.508195	14.487796	12.388236	0.106043	1.612228	0	0.176797	1.256897	0	0	0	0	0.447352	0.550459	3.087363	0	2.821212	0.425819	0	0.300284	3.95535	6.753913	7.281544	9.239455	1.677918	11.217411	18.431818	9.321656	11.875707	0	0	0.352459	0.210783	0.694613	0.885322	0.810769	0.12701	1.19538	1.200919	0.81952	0.283345	1.554094	3.525134	14.617554	8.501637
AT1G01690	PRD3	1.439987	1.4139	1.725189	1.187269	1.359573	1.122444	0.830704	1.169941	1.276103	3.305316	1.792825	2.403618	6.586908	1.424214	0.763306	4.440133	3.810906	3.956149	2.903674	2.231909	2.942091	2.720139	3.612033	2.114142	2.609227	2.707507	1.676108	1.448483	1.451465	1.224914	1.939919	1.89025	1.154166	0.732089	0.980817	3.237538	2.461551	2.005785	3.302109	3.803731	3.129579	4.10556	2.161241	2.291745	4.179508	0	0	2.377131
AT1G01695	TRM33	0	0	0.035386	0.172123	0	0	0	0	0.186923	0.118564	0.076579	0	0	0.584612	0.704992	0.476865	0.362037	0	0	0.374852	0.040787	1.305211	0.238743	0.075445	0.150415	0	0	0	0.149603	0.052338	0	0.309524	0	0	0	0	0.332291	0.054001	0.041173	0.335475	0.157326	0.89528	0	0.075512	0	0	0	0
AT1G01700	ROPGEF2	0.039794	0.340749	0.03787	0.092111	0.143102	0.323661	0.315114	0	0	0.058024	0.262331	0	0	0.402929	0.312415	0.615577	1.119824	0	0.088715	0.184458	0	0	0.281783	0.406063	0.433557	0	0	0	0.213225	0.481535	0.428547	0.729125	0	0	0	0.07572	0.071201	0	0.619102	0.630575	0.346193	0.511086	0.709526	0.040481	0	0	0.224747	0
AT1G01710	AT1G01710	8.952991	9.717016	11.134236	14.876737	14.114338	15.502452	11.203175	11.178915	9.941078	12.949027	12.860861	19.429934	19.785613	12.157216	14.671011	21.196717	20.467125	18.326055	11.245642	18.993549	13.225057	22.387401	14.514083	17.756527	19.453454	13.549327	9.525601	12.792121	13.857504	18.655844	22.886604	19.71523	12.517706	9.843733	8.88535	22.921783	17.67659	19.607442	18.529643	22.858292	18.422048	19.169101	22.806685	19.345683	14.605378	16.511362	12.468321	20.848682
AT1G01715	AT1G01715	2.781946	1.605498	2.312194	5.012053	5.023305	3.652939	4.03805	2.822082	1.094763	7.91506	5.006718	12.352702	2.525601	0	5.369134	1.749264	2.026958	5.997493	0	4.229579	5.717181	0	2.411492	3.62447	6.342591	3.901796	9.971495	6.401622	5.519724	4.704371	7.453457	8.243181	1.922304	1.198906	5.683888	8.163339	6.31743	5.878784	0.812638	3.542305	2.767405	3.154961	5.458057	1.412634	5.421584	4.713254	0	1.084027
AT1G01720	ATAF1	138.333086	143.791257	196.501978	237.706038	233.175173	326.948397	46.796212	43.307146	78.214961	128.914495	127.951346	215.776184	36.089125	25.772431	39.830003	63.103314	137.893937	45.464297	27.325995	36.156231	20.096769	26.557651	19.008371	43.610139	45.85024	47.500924	153.261665	144.295718	192.944486	254.557732	248.212091	412.731221	95.510006	46.637696	44.730772	226.366185	121.84644	129.894608	137.686767	318.213404	348.602309	279.718767	22.495067	22.582548	24.396084	45.466687	34.834933	39.526851
AT1G01725	AT1G01725	32.377452	43.481325	37.576289	9.620473	18.098401	14.691267	24.661731	43.239482	43.525934	13.465543	14.139318	10.508233	29.647773	61.580157	28.927282	26.824197	23.546372	23.153815	52.557907	33.713355	43.300004	11.269229	35.615213	47.620335	48.146512	43.869788	21.483202	6.715859	18.092845	23.738586	18.065216	18.650557	24.497753	28.454146	31.816431	9.570679	10.660695	13.144706	21.404321	19.051771	17.77149	16.104544	26.836423	28.288263	40.645153	22.397065	40.63736	44.577822
AT1G01730	AT1G01730	21.48679	21.859132	17.495314	20.400173	31.114992	25.149023	29.174431	25.038703	27.39405	18.634523	27.42236	24.136624	18.979828	35.338417	22.921188	18.637181	19.926596	49.714091	55.337086	47.45159	36.904545	33.841593	34.697903	38.133289	43.776456	37.159305	31.278052	21.234593	23.447117	33.272092	25.752781	22.597113	26.121976	24.781167	20.798049	27.223452	26.318213	28.914572	18.322711	22.803326	18.562673	24.119462	36.371956	34.709007	47.541772	57.853044	32.982279	43.224103
AT1G01740	BSK4	0.916339	1.194965	0.579783	1.498261	1.142069	0.835976	1.085769	1.267134	0.802119	1.390766	1.088923	1.056685	0	0.869017	3.732407	3.295625	2.545174	1.939521	2.713602	3.421988	2.471432	5.743759	2.571734	1.494261	2.514505	1.964087	0	0	0.755193	2.219579	4.643663	2.753803	0.762654	1.389527	1.96069	4.632905	2.314237	2.082494	3.025664	2.416244	2.66604	2.552429	5.322327	3.395552	2.608524	1.300967	0	2.636213
AT1G01750	ADF11	21.18328	8.88159	20.997299	9.223837	10.809489	13.220684	16.783013	10.174368	35.363484	9.300661	11.132712	22.510036	0	4.394858	1.745656	8.816912	14.981468	5.137052	0	5.104692	21.024912	9.971598	4.947369	4.542638	6.937291	8.292213	12.183485	15.386549	19.476528	7.33878	11.71156	12.956139	26.839447	8.561755	14.666481	30.895978	14.578401	12.164156	35.758957	17.802974	39.523336	36.588327	5.514339	3.728423	2.440285	1.870935	10.505864	1.83781
AT1G01760	AT1G01760	0	0.120072	0.764083	0.724599	0.466323	0.513779	0	0.285562	0	0.322823	0.741004	0.394145	0	6.738487	1.068149	2.530693	2.349302	1.816185	0	1.793731	2.313954	0	1.670812	0.941451	1.362338	1.34805	0	0	0.270857	1.479968	1.709681	1.145598	0	0.514634	0	2.305704	2.727667	1.667468	2.782011	1.710493	2.439475	2.623691	2.848628	3.586114	2.940711	1.292975	0	4.762777
AT1G01770	AT1G01770	4.82098	3.623843	3.191965	5.260141	6.501499	4.22888	4.391168	4.95948	4.257461	7.139971	10.619913	10.572578	9.476241	14.637332	12.038134	11.37627	11.175915	12.818258	18.66524	16.35834	12.42879	18.062675	14.391609	12.562221	16.048713	13.869906	3.186368	2.889007	3.886915	13.059188	8.273125	8.542707	1.912434	2.053395	2.860816	15.121264	14.403651	16.355321	10.27477	10.576673	6.718988	7.6579	13.746411	13.206643	12.03428	9.81443	12.51165	12.792597
AT1G01780	PLIM2b	54.861499	51.44325	51.944739	56.464582	56.648214	62.090705	33.301189	31.082228	62.647158	69.392834	67.39558	101.789003	22.192066	31.561421	19.08874	17.844043	21.68424	27.755684	20.338269	28.272082	40.376163	46.052946	31.512139	45.717298	51.674263	32.773514	64.550654	113.720355	69.573536	45.797735	63.476458	43.706225	80.604743	39.830472	46.90826	104.542822	71.170069	81.482915	27.80342	18.202167	23.778097	18.07011	34.507572	20.550811	17.550615	30.998486	12.612912	27.804378
AT1G01790	KEA1	3.404637	4.900767	4.453073	7.381851	7.438522	6.625002	3.679594	2.816329	4.998109	7.802114	5.54031	10.845411	7.852973	10.71179	10.981896	50.548599	42.386224	8.21256	6.132298	7.341653	5.176467	7.773274	7.007061	4.989328	4.991361	3.953591	5.417866	2.31356	7.105144	11.310639	13.665749	16.516719	4.452758	2.418643	2.796956	11.989891	7.389976	9.025515	40.469141	30.591421	36.110802	30.94753	11.130455	10.743592	12.044012	6.270264	5.431021	7.654591
AT1G01800	AT1G01800	31.898156	42.779656	41.268727	35.415573	38.51741	36.358865	46.983743	60.42214	47.719324	30.260844	41.649509	37.609282	75.284536	92.53668	91.309751	64.69168	56.970392	94.036564	75.676607	86.995039	80.528518	49.173065	63.806645	96.001555	96.656145	93.906694	32.704004	27.971334	28.163017	36.181106	42.218673	55.622038	28.295222	31.461787	39.87421	46.502958	42.510676	38.12082	63.695825	53.70889	65.832988	72.453217	72.861561	86.294148	81.671044	94.593577	106.399581	110.874864
AT1G01810	AT1G01810	19.964612	25.195809	19.638739	9.141502	13.24556	10.632495	5.398738	12.018524	11.554296	3.382107	2.576848	1.121416	0	1.296062	4.057918	0.540596	1.319588	2.807111	0	1.455657	1.095042	0	0.846034	1.291636	0.385004	1.663403	14.499946	10.237646	14.126481	13.720725	14.577454	7.164628	7.350319	8.43589	14.857133	3.314852	6.283496	5.601677	1.325326	2.700924	1.144077	2.607893	1.764021	0	5.059498	0	0.244925	1.15287
AT1G01820	PEX11C	127.2142	105.224239	102.040922	75.485441	80.722103	74.361366	163.755862	163.603063	148.606653	74.443508	71.258272	84.979445	64.136661	67.606622	61.909013	39.32622	34.61734	69.775907	108.679266	66.961211	90.604912	65.848945	75.827602	84.185343	80.16558	71.082866	89.648516	86.015691	87.034906	86.770166	90.699925	73.472401	132.896856	97.614873	129.616527	90.126231	86.485514	88.166449	37.928606	34.748785	29.256798	36.185196	63.07301	70.27437	82.858565	74.572894	62.287618	76.452337
AT1G01830	AT1G01830	5.874109	8.536605	6.041396	7.324729	10.888256	8.165664	10.138147	8.625514	15.383899	11.149978	13.188741	16.33809	15.417002	7.88577	13.017333	10.1897	11.172208	6.575682	0	7.941155	6.210044	6.379989	4.631044	5.787354	7.309657	7.694197	5.113372	8.551114	8.481963	10.265103	15.484581	13.45623	11.283975	8.896738	9.973273	21.639205	13.699395	14.722552	11.04969	9.641335	7.657816	10.883086	7.272395	12.369995	8.050261	8.477358	1.296323	8.906064
AT1G01840	AT1G01840	2.841028	3.959801	1.004715	1.223254	0.376557	1.899084	1.630279	3.197321	1.641386	0.285422	1.01576	0.542428	5.157648	0	0.384435	1.694326	1.382845	0	0	0.103003	0.098231	2.550159	0.79347	0.183979	0.731947	0	0	0	2.883712	0.246526	0.821874	0	0	3.80802	1.667547	0.170074	0.321188	0.649047	1.14043	1.371965	1.199981	1.652889	0	0.463038	0	3.570821	0	0.815146
AT1G01860	PFC1	3.524926	4.995125	3.313045	3.376089	2.517339	2.293136	2.48524	3.221862	1.916443	3.627862	3.669373	3.329368	13.243116	3.871426	15.932077	12.09886	8.426238	6.826152	12.782843	9.265598	10.242211	12.433778	10.875524	8.418703	8.526227	8.477714	6.150353	2.765509	1.422188	3.926547	7.222951	3.944846	2.664289	1.943431	1.901219	5.067665	5.161189	8.591404	7.454195	7.022112	3.42431	4.70408	6.659767	8.895841	5.142801	4.746678	5.609951	11.495125
AT1G01870	AT1G01870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01880	AT1G01880	2.268812	2.645946	2.104764	1.809397	2.071515	1.457482	1.642981	0.883465	1.786241	1.104686	0.653398	1.812062	0	0	1.200708	2.567607	2.071235	0.40968	0	1.236246	0.290385	0	1.09314	1.074427	1.530029	1.306637	4.932987	0.805805	2.193802	3.208212	2.803498	1.259113	0.142741	0.254402	1.013692	1.260107	2.045034	1.619118	1.930415	0.770112	0.919537	1.247775	2.859503	1.117075	2.160225	2.371328	0	0.629387
AT1G01890	AT1G01890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01900	SBTI1.1	1.164377	1.440678	0.705387	2.494485	1.527006	2.396594	1.343305	1.562384	1.050238	2.494349	2.254322	1.177452	1.935355	1.198775	2.50549	6.586154	6.192184	1.034039	0	1.018707	1.470772	1.803559	1.279043	0.94885	0.585913	0.291205	2.269343	0.330477	0.454882	1.77288	2.03526	1.976501	0.07987	1.023401	1.890578	0.722464	1.596178	2.532865	6.720964	4.182519	5.00679	6.657795	2.36918	2.302667	1.463362	0.66522	0.166609	1.10747
AT1G01910	AT1G01910	30.593663	36.60411	28.970532	34.293088	25.651232	25.146282	42.146111	38.201663	43.846026	41.293948	41.20414	35.552008	48.783267	41.052625	33.93738	39.872896	36.869367	42.646984	33.829576	53.757006	36.903951	39.122327	36.268113	49.349017	53.080837	45.431421	21.807424	30.648582	29.757937	32.910901	30.064967	24.840424	31.622309	33.408821	29.130559	31.834621	40.435158	35.35786	41.117964	35.678944	35.525136	39.881148	41.298571	42.274708	26.514968	37.526916	49.929356	48.034971
AT1G01920	AT1G01920	5.6329	7.972518	4.717578	12.09585	17.310516	8.989583	7.157218	5.843316	8.66667	15.664469	14.087796	16.05581	7.862932	13.096636	11.935132	11.233086	8.831005	13.390908	2.463663	17.368139	15.508292	7.837887	11.92807	9.868299	13.736403	10.044073	10.559629	3.798763	4.782056	21.708308	23.237137	22.50403	4.921004	6.358514	10.463356	35.777912	26.397541	25.529729	8.50164	7.468237	7.069717	10.149866	15.738972	13.650418	10.631331	11.849774	3.683973	15.477935
AT1G01930	AT1G01930	6.482592	7.414913	5.960979	5.30373	13.120874	8.064677	5.66274	4.334613	6.094032	4.707072	3.302313	5.706637	7.983889	12.237764	8.94206	10.39294	9.941311	10.84137	1.765298	11.934409	9.496842	7.718734	8.819577	10.518014	12.409055	9.445452	3.337059	7.716018	3.526873	11.390727	17.707355	11.452607	8.451021	1.919453	2.133547	11.766723	7.352532	10.103457	8.486703	9.407201	8.065032	8.997852	9.467772	9.48276	6.856004	10.627021	7.589562	10.251992
AT1G01940	AT1G01940	49.475266	47.63013	40.79301	24.03451	30.681409	24.601729	94.746302	91.174431	88.384586	36.18231	38.446466	39.695021	38.721003	28.587769	24.125373	15.453274	21.679696	14.391952	28.593371	19.253559	21.038945	21.97464	21.679149	27.817974	27.426788	21.425118	68.675129	48.655702	45.231149	20.031981	26.966898	22.492201	94.981073	79.002343	79.366891	25.687962	44.953999	39.455208	18.860235	18.719043	16.710118	17.318331	26.544923	18.598142	24.861933	26.993635	5.516594	22.20654
AT1G01950	ARK2	6.914097	7.003859	6.17067	10.984181	14.996017	11.262165	5.4655	3.677813	4.841245	11.083272	11.465623	18.100315	7.711461	9.113701	7.391614	11.932759	13.339949	6.599997	17.438609	12.65709	8.800201	9.441681	7.608318	7.400124	9.067506	7.984515	6.821224	6.784261	6.161023	16.791866	16.910335	23.399019	4.486381	3.000947	3.803566	22.264267	16.600527	18.536881	15.054838	19.510239	22.784771	19.17878	9.619197	9.855823	7.855019	6.235681	11.758474	10.863189
AT1G01960	EDA10	8.428496	8.405577	7.117295	11.598742	13.197824	11.23014	9.670319	9.093309	11.077207	19.977433	19.576592	21.141059	27.188563	14.902902	20.367777	29.056676	26.799715	28.214814	24.8064	30.396257	16.709996	20.284914	16.752947	19.17311	18.849066	19.814094	5.782472	11.384093	6.029034	12.786294	16.155746	14.420325	10.428178	8.128284	9.182991	22.781132	24.282895	22.906167	29.792736	21.851413	25.630234	31.038635	22.314832	23.392666	14.435914	22.001257	22.491391	20.50996
AT1G01970	AT1G01970	5.443387	5.62696	3.176761	5.067589	3.416971	2.644225	3.768757	7.637092	2.752484	9.381083	8.090758	5.367897	22.968998	17.841805	13.787495	16.397634	18.698521	17.125652	25.626617	24.458582	18.536404	23.931191	19.449189	14.773156	18.645229	14.203299	0.878572	5.688844	1.878505	5.002405	3.857933	3.823637	3.893926	2.416076	3.699584	4.774803	7.053233	9.118943	14.723003	13.055231	10.157399	9.026652	20.601875	22.831698	27.898987	22.623029	7.475102	21.077758
AT1G01980	AT1G01980	0	0	0	0	0	0	0	0	0	0	0	0	0.037705	0	0	0.122186	0.120693	0	0	0	0	0	0	0.031591	0	0	0.085102	0	0	0	0.057864	0.051966	0	0	0.08066	0	0	0.045299	0.034357	0.069989	0.065572	0	0	0	0	0	0.05839	0
AT1G01990	AT1G01990	20.702421	25.620374	15.375646	28.245822	26.80597	24.603022	36.794077	31.351461	29.576296	62.212116	53.54198	37.819796	36.358598	38.656215	37.558399	17.62219	16.218297	34.124538	15.864495	31.405815	24.958255	22.354632	23.520714	16.956907	22.432987	25.593915	21.698664	21.137306	16.581649	33.263553	34.677982	27.276896	43.780663	33.76235	38.106722	43.091202	63.103067	70.381985	14.325463	13.725445	11.309005	13.206207	30.004579	32.584028	36.894397	18.799318	32.957018	29.445763
