gene_id	gene_name	AAVS1_CYTO_DMSO_ANS_rep1	AAVS1_CYTO_DMSO_CTRL_rep1	AAVS1_CYTO_DOX_ANS_rep1	AAVS1_CYTO_DOX_CTRL_rep1	AAVS1_NUCL_DMSO_ANS_rep1	AAVS1_NUCL_DMSO_CTRL_rep1	AAVS1_NUCL_DOX_ANS_rep1	AAVS1_NUCL_DOX_CTRL_rep1	UFM1_CYTO_DMSO_ANS_rep1	UFM1_CYTO_DMSO_CTRL_rep1	UFM1_CYTO_DOX_ANS_rep1	UFM1_CYTO_DOX_CTRL_rep1	UFM1_NUCL_DMSO_ANS_rep1	UFM1_NUCL_DMSO_CTRL_rep1	UFM1_NUCL_DOX_ANS_rep1	UFM1_NUCL_DOX_CTRL_rep1	UFM2_CYTO_DMSO_ANS_rep2	UFM2_CYTO_DMSO_CTRL_rep2	UFM2_CYTO_DOX_ANS_rep2	UFM2_CYTO_DOX_CTRL_rep2	UFM2_NUCL_DMSO_ANS_rep2	UFM2_NUCL_DMSO_CTRL_rep2	UFM2_NUCL_DOX_ANS_rep2	UFM2_NUCL_DOX_CTRL_rep2	UFM3_CYTO_DMSO_ANS_rep3	UFM3_CYTO_DMSO_CTRL_rep3	UFM3_CYTO_DOX_ANS_rep3	UFM3_CYTO_DOX_CTRL_rep3	UFM3_NUCL_DMSO_ANS_rep3	UFM3_NUCL_DMSO_CTRL_rep3	UFM3_NUCL_DOX_ANS_rep3	UFM3_NUCL_DOX_CTRL_rep3	SE_AAVS1_NUCL_DMSO_ANS_rep1	SE_AAVS1_NUCL_DMSO_CTRL_rep1	SE_AAVS1_NUCL_DMSO_CTRL_rep2	SE_AAVS1_NUCL_DMSO_CTRL_rep3	SE_AAVS1_NUCL_DOX_ANS_rep1	SE_AAVS1_NUCL_DOX_CTRL_rep1	SE_AAVS1_NUCL_DOX_CTRL_rep2	SE_AAVS1_NUCL_DOX_CTRL_rep3
ENSG00000073670.14	ADAM11	0.440704	0.108792	0.090804	0.101436	1.487087	1.280389	0.596107	1.036036	0.560751	0.293803	0.028633	0.336703	0.780193	0.403292	6.033938	0.122577	1.042622	0.0403	0.067664	0.250467	1.467252	0.404566	1.509225	2.333778	0.17577	1.021355	0.229148	0.160854	0.831023	0.763377	0.476305	0.923102	1.259041	1.090638	1.59487	0.738337	4.831826	0.803763	0.607367	0.523887
ENSG00000073711.11	PPP2R3A	2.866152	1.748578	1.887531	2.291005	5.299161	4.463754	1.6656	2.642877	2.555035	2.068759	2.300172	2.654309	2.191157	3.184974	2.874278	2.222138	2.63356	1.886213	2.870487	1.784037	1.661346	1.365269	2.590295	1.396048	2.676747	1.381527	2.692562	3.033868	2.547875	1.128352	2.144238	1.500684	6.33689	4.600903	2.853065	2.493056	1.469871	2.502152	2.958702	3.411263
ENSG00000073712.15	FERMT2	0	0	0	0	0	0	0	0.048241	0	0	0	0	0.12555	0.243626	0	0.293554	0	0	0	0	0.236215	0	0.061619	0.690672	0	0	0.005655	0	0.18772	0	0.102894	0	0	0	0.215078	0.0546	0	0.041279	0.321981	0.133118
ENSG00000073734.10	ABCB11	0	0	0	0	0	0	0	0	0	0	0	0	0.020198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014017	0	0	0	0	0	0	0	0
ENSG00000073737.17	DHRS9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000073754.6	CD5L	0	0	0.091883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.128864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000073756.13	PTGS2	0.026319	0	0.050787	0.034414	0	0	0	0	0.140928	0.110405	0.127888	0.025234	0	0.026853	0.294811	0	0.144642	0.131939	0.103798	0.031475	0	0	0.0383	0	0.009656	0.129069	0.028321	0	0	0.189872	0	0.088048	0	0	0.073774	0.166309	0	0	0	0.069812
ENSG00000073792.16	IGF2BP2	26.63206	29.341684	26.727423	28.16218	123.765703	97.598801	109.460862	86.916407	28.441915	26.352862	24.907013	27.821901	131.368884	100.220335	112.062933	125.432008	25.704569	26.577244	22.841679	23.936275	111.220597	71.599864	114.033994	82.962614	24.186647	24.58806	23.055657	23.018733	103.446584	89.115001	115.474006	95.313875	165.432841	121.763147	127.98183	119.520905	137.320362	112.576655	134.144796	131.539025
ENSG00000073803.14	MAP3K13	19.739404	23.95617	16.867443	24.906983	9.391728	8.60628	10.938348	3.725634	22.328683	24.906606	21.582264	24.402426	16.117978	6.449599	10.678387	6.353507	24.889075	24.023905	21.270914	24.458098	11.888181	6.453547	9.054453	7.675002	24.339961	23.427257	23.985893	27.43505	6.921784	5.906367	5.677105	4.701313	8.868082	7.537715	12.756917	12.488366	18.415354	3.200123	13.108887	14.453133
ENSG00000073849.16	ST6GAL1	7.81212	7.415183	7.22402	6.87486	7.668093	14.852315	12.850503	12.115471	8.551821	5.955328	7.884041	6.987965	7.869683	10.582911	9.852185	10.623159	6.097718	5.630881	6.810606	6.892509	8.710516	6.23853	7.182928	9.79199	6.462468	7.097266	9.558984	7.434153	8.107256	8.018872	8.700012	9.063437	8.693776	15.509174	24.160092	19.965273	12.121852	16.593779	24.492489	21.339378
ENSG00000073861.3	TBX21	0	0	0	0	0	0	0	0	0	0	0.155439	0	0.114952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000073910.23	FRY	0	0	0	0	0.052446	0	0	0	0	0	0	0	0	0	0.013717	0	0	0	0	0	0.059743	0	0	0	0.015929	0.002668	0	0	0	0	0.068067	0	1.047787	0	0	0	0.024041	0	0	0.322255
ENSG00000073921.18	PICALM	82.492332	82.142126	69.320103	78.476531	148.741811	140.312832	156.290587	112.603202	87.988568	86.064465	81.861056	85.226851	176.630676	160.585278	183.256803	145.5322	75.571649	71.817542	76.71221	78.948478	165.841429	124.507318	172.12807	146.164621	80.993286	83.514285	80.500534	76.117055	197.984449	167.18888	173.060577	175.687939	143.667169	161.400063	198.550317	245.262441	159.755086	118.37591	220.559069	257.682678
ENSG00000073969.19	NSF	22.513743	26.653564	23.242609	24.652646	22.661028	23.717771	25.286722	28.097926	24.837385	25.165309	22.577587	25.530417	24.366255	23.618281	29.766285	18.355871	25.519914	23.883108	22.87646	23.511436	28.895708	27.98883	33.083767	25.18202	23.9683	23.235647	23.006341	19.629305	29.046123	29.111755	30.28798	25.396046	23.021117	22.521511	31.972992	33.486814	25.935882	27.354072	30.612471	31.817075
ENSG00000074047.22	GLI2	0	0	0	0	0	0	0.622887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.128516	0	0	0.014737	0	0	0	0	0	0	0	0	0	0	0	0.303693	0	0	0
ENSG00000074054.21	CLASP1	16.2989	16.45763	14.580281	14.089869	65.662054	54.983537	66.960214	43.221909	14.678538	13.550998	15.845878	12.787781	58.144438	48.586663	62.846594	52.679747	13.249108	12.119447	13.288812	11.747935	56.953171	40.823297	55.982658	35.353967	13.335902	11.122864	13.41789	11.37807	57.067436	40.703614	60.308459	46.095895	73.654056	52.413418	47.097309	44.008184	76.314831	38.49563	50.358602	56.574353
ENSG00000074071.15	MRPS34	120.80988	114.111184	122.015445	126.286516	15.50853	60.346076	44.000918	53.454793	121.493284	121.922172	125.235363	117.149445	31.530154	66.427745	17.923811	68.177721	128.266771	134.519974	124.977083	138.072899	34.111567	78.125876	26.484993	73.855456	125.191579	133.480259	132.753748	137.954097	26.527615	69.455111	45.854896	88.727401	18.497085	59.324863	59.355127	61.789916	45.730202	57.495129	55.380828	63.300773
ENSG00000074181.9	NOTCH3	0.100803	0.685631	0.75695	0.04349	2.892946	6.853267	5.2865	2.863456	0.01781	0.080107	0.220408	0.097702	0.70518	5.061329	2.927433	4.606707	0.092368	0.158718	0.014726	0.120113	3.410478	1.35018	3.074655	3.610118	0.063153	0.577837	0.180478	0.26706	2.162623	11.785128	0.969654	7.27146	5.530633	6.913569	8.796136	7.127547	7.82978	2.999148	8.196403	8.708513
ENSG00000074201.9	CLNS1A	121.730899	166.237584	120.917015	139.916427	33.992326	40.484218	34.200729	55.773599	135.729928	156.431518	111.699136	139.628775	50.198942	69.007897	34.299803	55.581555	142.195238	169.725357	115.816868	155.627598	22.598178	61.014473	26.102088	48.998183	144.655759	157.695174	144.664618	164.724157	64.427832	73.52082	36.877959	46.639097	56.996304	46.961856	91.375228	94.50942	47.811411	70.158809	79.047739000000007	104.989469
ENSG00000074211.14	PPP2R2C	0	0	0	0.019056	0	0	0	0	0	0	0	0.027952	0	0	0	0	0	0	0.080554	0	0.531461	0	0	0	0.094646	0	0	0	0	0	0	0	0	0.022968	0	0	0	0	0.223789	0
ENSG00000074219.14	TEAD2	10.550125	9.652553	8.997201	12.232743	16.47809	26.081862	14.596129	25.178667	7.75971	9.745455	9.046666	10.403573	22.613251	30.929832	20.097197	22.222543	9.905565	10.949503	8.457308	10.291164	15.574572	24.337893	21.224867	34.748566	10.315156	9.156954	8.334554	10.030094	21.60344	29.355664	16.236059	28.052187	16.415187	25.056801	41.423042	33.442432	13.486232	23.634771	43.326706	89.137986
ENSG00000074276.11	CDHR2	0	0	0	0	0	0.027175	0	0	0.028661	0	0	0	0	0.02686	0.190695	0	0	0	0	0	0	0	0	0.084876	0.034642	0	0	0	0	0	0.031465	0	0	0.023124	0.089381	0	0	0	0.492301	0
ENSG00000074317.11	SNCB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.174655	0	0	0
ENSG00000074319.13	TSG101	36.601939	35.798584	35.055563	35.965236	20.375101	22.888362	27.919683	12.61336	35.970905	33.230168	36.578611	35.627107	28.928048	15.556316	22.279534	14.087706	34.09144	28.618344	33.579687	31.421074	27.117597	14.48845	23.682454	15.788554	36.08897	35.615856	36.764809	32.252807	23.206084	16.53232	25.378555	16.636289	25.842667	21.793036	23.225286	19.086831	33.448008	14.14179	19.840138	24.602211
ENSG00000074356.17	NCBP3	14.921459	16.817738	19.98707	17.425008	238.118807	152.253018	223.321663	121.080616	14.782913	14.31908	20.935856	13.481574	240.90563	162.272638	232.967643	154.985892	13.885317	16.043333	15.387617	15.620327	211.562712	130.218556	203.831102	161.134858	13.913935	16.567094	13.910283	12.946118	162.509595	152.259237	223.118561	159.477433	456.446084	263.789122	193.880801	188.256639	407.855484	129.060187	185.676946	200.22563
ENSG00000074410.14	CA12	3.77218	3.723258	2.844266	2.823003	5.229283	3.733026	3.674238	5.777683	3.15728	3.623673	3.339181	3.71971	3.636104	5.09136	3.90612	4.035861	3.605116	4.059174	3.877271	3.38594	4.758683	4.985344	5.134831	8.373478	3.26148	3.591166	3.498543	3.44355	3.784503	7.203772	5.907428	6.89892	5.402254	4.813322	6.6635	6.51332	6.74964	9.495465	4.4935	5.323398
ENSG00000074416.16	MGLL	1.299083	2.07354	3.233768	1.242882	1.377167	1.158244	1.131784	1.867016	1.685136	2.014043	3.194915	1.63165	1.214843	1.421735	1.232939	1.537449	1.280175	1.558672	3.355832	1.403726	3.128811	0.987609	1.099117	0.83301	1.642402	2.821765	1.944137	1.653878	1.935531	0.7922	1.555459	1.093876	0.890712	1.023933	1.076007	1.428652	1.280731	1.639132	1.722447	1.456863
ENSG00000074527.13	NTN4	0.482162	0.071803	0.333858	0.097693	0.14129	0	0	0.353296	0.022226	0.030388	0	0.024665	0	0	0.049335	0	0.291459	0.19109400000000001	0.089356	0.053528	0.087091	0.147299	0.045373	0.31635	0.223992	0.076648	0.077063	0.037595	0	0.034826	0.203286	0.064557	0.124835	0	0.043726	0.069861	0	0.302801	0.572968	0.206358
ENSG00000074582.15	BCS1L	23.574449	22.098058	19.455646	20.785058	124.654771	214.254984	147.876719	217.574073	22.903545	24.730122	21.621779	19.633791	171.587965	203.549599	157.359208	200.27221	23.16384	28.780266	24.717126	22.04694	169.391278	201.938363	155.777641	174.893907	22.706251	23.122917	18.151738	20.460251	162.593931	199.031377	162.516189	169.319741	171.338458	234.439472	196.051364	208.557654	194.671711	233.914963	196.193602	198.716808
ENSG00000074590.14	NUAK1	2.837609	2.977034	2.712807	2.687428	1.220723	2.823828	1.605737	6.746405	3.2156	3.168358	2.465588	2.854418	2.602679	3.334445	2.581456	4.554879	3.17235	2.760755	3.018355	2.427057	2.35465	3.747509	3.313277	2.979984	3.0202	2.798183	2.829123	3.085098	3.491877	4.834221	3.144595	4.519032	1.098994	2.473781	3.29045	2.887176	1.462858	6.149924	2.653446	3.663962
ENSG00000074603.19	DPP8	12.432836	12.476815	8.91727	17.210854	33.50317	26.475458	26.5395	26.451197	12.72916	14.294859	10.86642	13.472239	32.487392	28.530584	40.021716	27.568046	14.699777	10.538864	10.754141	10.875582	31.872225	22.551304	29.550208	34.257147	13.526081	11.611354	15.191149	10.423482	30.763755	25.839935	27.650263	28.813019	30.871969	25.993878	39.701311	43.830047	27.681662	22.667734	45.00084	51.32328
ENSG00000074621.14	SLC24A1	3.09633	5.180672	5.828482	3.12169	11.019426	8.817342	7.276867	7.323809	3.825676	5.25593	5.175479	1.59565	7.10397	15.390887	5.572332	12.612365	3.385022	7.62166	4.942241	4.484175	11.844306	3.774439	12.830062	4.908124	3.704873	4.77311	3.216047	2.833314	7.970983	6.493465	8.8985	10.067767	11.801888	9.472082	8.228653	9.851678	7.509182	8.213769	17.703676	11.946631
ENSG00000074657.14	ZNF532	0.00918	0	0	0	0.053943	0	0	0.073489	0	0	0	0	0	0	0	0	0.021389	0	0	0	0.067087	0	0	0.173353	0.055389	0	0	0.007551	0.023801	0	0	0	0	0	0	0	0	0.062903	0	0
ENSG00000074660.17	SCARF1	27.367255	25.576203	25.981668	24.924771	135.957455	100.733804	135.46913	98.948909	23.905476	24.094162	23.056038	23.78925	137.158252	83.164745	143.035597	112.658772	21.10749	19.646815	25.220077	21.007104000000002	131.630856	83.155013	145.971441	101.928351	23.564296	20.247135	27.424328	23.230622	130.519849	86.075511	152.46289	108.294641	141.569884	99.093825	128.130968	123.976868	140.518724	93.087689	120.144447	115.62783
ENSG00000074695.6	LMAN1	27.912183	42.517914	27.084935	38.85385	110.716185	120.360033	95.612829	108.930652	37.844995	41.011218	38.122581	49.580953	106.144002	120.46373	142.919104	116.78713	39.935374	37.111464	36.870695	41.878414	138.275639	111.236111	153.069916	135.050336	33.80358	36.393876	39.514316	41.276492	155.124253	133.459975	149.102681	150.759943	141.752263	119.859228	134.615944	147.085969	110.657923	105.656746	147.829181	138.017369
ENSG00000074696.13	HACD3	68.459274	88.696101	62.173449	81.528888	18.825049	48.965759	21.895057	48.101521	78.314647	82.372501	75.717665	86.681817	19.150648	50.410332	16.720534	46.970473	76.840603	81.387812	77.180413	81.068329	22.188259	58.145486	22.01106	69.097359	76.798078	80.538328	79.287005	74.431683	25.776913	59.313723	24.558186	51.928321	18.981077	53.580519	84.362596	75.094633	20.257563	48.116589	78.971958	74.633338
ENSG00000074706.14	IPCEF1	0	0	0	0	0	0	0	0	0.034961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.018386	0	0	0	0	0	0	0	0	0
ENSG00000074755.15	ZZEF1	8.372474	8.598081	9.871934	7.834319	78.971098	56.655837	60.510327	59.492403	8.238383	8.581575	6.985776	7.738344	67.818226	52.312044	67.656687	55.795046	8.681725	7.056886	7.773299	6.149895	59.213139	45.944412	57.365904	41.601113	6.724969	6.860578	7.227842	6.539767	56.426947	48.70711	54.41434	43.216944	70.053123	51.345123	79.378282	80.891643	52.574061	54.590877	89.034778	83.182846
ENSG00000074771.4	NOX3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000074800.16	ENO1	1882.365015	1762.535366	1905.253063	1856.890702	795.024797	677.000821	841.270306	767.20515	1730.997789	1738.726103	1639.168574	1628.744015	825.495945	661.546205	719.765782	797.05621	1711.172982	1664.419815	1620.742926	1676.254451	780.704789	670.149989	710.510006	728.359311	1736.587316	1693.10324	1621.534518	1560.617777	807.315989	748.333552	737.497156	787.347727	768.782527	681.828248	686.200086	697.531458	843.47366	762.648754	705.358057	733.323873
ENSG00000074803.21	SLC12A1	0.05188	0.024198	0.068226	0.09853	0.398801	0.415228	0.542298	0.377505	0.17485	0.119746	0.008386	0.08027	0.317177	0.538727	0.513847	0.359842	0.060428	0.064572	0.006944	0.016197	0.2841	0.024208	0.206933	0.071485	0.007453	0.031209	0.043723	0	0.291341	0.15853	0.238605	0.126033	0	0	0.007586	0	0	0	0	0
ENSG00000074842.8	MYDGF	203.681638	193.98742	205.894574	195.675951	40.536476	44.884264	39.377835	50.978798	190.592113	177.151743	220.188153	202.939134	40.180861	47.666844	55.112882	66.719865	210.579701	203.462346	223.850102	215.289339	46.503993	69.580627	42.959229	84.578779	197.23943	186.803905	222.191567	221.734118	41.477209	53.493064	39.01277	63.994397	46.660115	43.187258	72.983334	58.509569	40.514092	50.437789	55.901633	56.889065
ENSG00000074855.11	ANO8	0.997812	0.916335	0.908539	0.512589	16.231234	21.549761	17.259846	21.733289	1.049563	0.958536	1.047079	0.940987	15.789523	20.110287	17.792698	22.479499	0.823157	0.676141	0.874666	0.790505	19.967218	19.802951	20.384046	21.023226	0.820547	0.743916	0.711314	0.67799	17.820962	16.755086	16.978264	22.588499	16.802534	22.558239	28.647578	27.799219	18.56204	21.525984	27.996973	29.742028
ENSG00000074935.14	TUBE1	10.64603	12.335676	6.830663	11.071023	38.254792	53.750531	33.567419	57.946004	11.702615	7.874602	7.169582	8.809177	30.445234	66.388645	34.133371	57.912593	13.50602	13.596116	11.352061	10.176582	25.33352	46.039019	34.000799	49.063561	12.038393	12.018465	11.18604	10.778555	34.254403	47.215364	33.003912	64.026769	38.80756	55.607933	69.869614	67.921497	35.533642	60.649956	72.307531	61.655237
ENSG00000074964.17	ARHGEF10L	4.132655	3.643761	4.123508	4.035787	37.207013	25.716985	37.467139	33.287287	2.863286	3.15889	3.437409	3.456614	36.836612	24.282388	39.434072	25.819564	2.858682	2.410991	3.1813	2.968541	33.782691	25.525762	35.284243	23.690213	2.999328	3.462699	3.38939	2.253641	39.287341	26.88735	41.548291999999996	28.608951	40.98824	26.600249	60.091382	62.785268	56.585022	42.536082	56.662478	64.024059
ENSG00000075035.10	WSCD2	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023686	0	0	0	0	0	0	0	0	0	0	0	0	0.039549	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000075043.21	KCNQ2	0	0	0	0.030544	0.770276	0	0	0	0	0	0	0	0	0	0	0	0	0	0.039482	0	0	0	0	0	0	0	0	0	0	0	0.10957	0.157216	1.813952	0	0	0	0	0	0	0
ENSG00000075073.16	TACR2	0	0	0.024042	0	0	0	0	0	0.02504	0	0	0.072	0	0	0	0	0	0	0	0	0	0	0	0	0	0.092995	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000075089.10	ACTR6	45.908104	30.211086	41.27745	30.699308	42.820712	35.584511	25.124069	27.220449	46.537321	45.518131	46.462489	35.337591	37.579524	25.35087	22.498419	17.466613	41.259326	34.622482	45.437633	40.025964	20.889722	33.829555	21.84695	41.705148	40.891385	41.016482	39.729526	39.856633	33.188427	32.733003	35.431977	36.705237	32.86424	24.192328	20.462029	22.902785	21.30043	22.937048	27.646814	26.68106
ENSG00000075131.10	TIPIN	22.11858	25.7396	22.355514	23.11424	5.46577	13.598403	10.104204	7.912346	28.12281	31.726394	26.674021	30.191003	11.782576	14.662607	15.400735	8.655119	27.690287	28.482345	27.239822	27.011957	9.331313	13.353137	11.853737	19.378059	32.298358	30.600633	27.656001	28.016113	6.960074	21.377017	9.552995	11.622005	9.007269	24.222824	16.885372	18.760566	13.270475	10.701276	19.436212	19.350607
ENSG00000075142.14	SRI	113.409234	107.218967	101.930089	110.852017	27.978207	36.793178	23.166708	41.808174	105.605842	111.908229	91.666112	98.877185	29.323715	39.035696	28.782373	39.081973	108.666099	117.024213	104.73795	110.296527	23.961389	59.225086	28.281453	45.631041	114.50096	107.70333	120.011148	112.211608	29.170409	59.70647	31.595054	45.889204	32.57497	34.201501	42.311394	48.138556	23.120626	46.263968	38.03682	40.342126
ENSG00000075151.24	EIF4G3	35.865768	35.86057	35.120114	33.032053	128.028948	105.338692	124.426333	89.211431	36.188179	37.260767	36.666079	34.184481	122.271459	93.916576	130.236634	86.069668	34.753592	30.877776	33.158833	29.317579	125.359077	82.401792	111.698007	91.389169	35.437967	32.181437	34.685444	29.806173	114.113218	94.240932	116.736614	105.00966	142.628944	104.598412	139.329409	146.496393	124.733585	86.570681	153.345873	156.527037
ENSG00000075188.9	NUP37	41.500734	44.852633	35.938186	41.69598	10.614628	18.563019	17.953714	20.562814	41.666681	37.58513	38.131931	45.268829	13.23387	34.440018	24.001042	17.700455	39.569552	38.834952	44.714506	43.002874	22.224688	16.704904	20.729136	24.946477	42.193452	46.573144	43.781477	39.403547	18.542823	30.794329	17.522047	21.251004	19.597664	21.729519	19.275978	21.548357	24.368191	22.681076	25.660538	22.271232
ENSG00000075213.11	SEMA3A	37.98101	36.17765	46.613165	37.400658	46.934393	36.342282	58.70925	57.678992	43.034806	37.888275	41.205708	38.759566	65.902293	45.195341	73.566007	51.947922	37.610178	25.357178	36.103569	34.888153	49.719333	31.280361	52.959251	41.272701	35.925221	36.624108	36.057925	28.625712	40.16424	45.240134	40.222212	36.960378	50.201391	40.387626	42.235825	18.785037	123.497126	74.184219	20.937189	28.484451
ENSG00000075218.19	GTSE1	21.567403	21.904085	23.018454	19.784638	56.053103	87.169654	56.829684	84.709116	19.974933	19.729902	19.767714	19.471572	54.510315	81.132948	58.417922	87.334434	22.484289	18.166133	18.821998	18.39095	75.305348	83.26928	74.847787	99.066698	19.645904	18.435544	18.28035	15.696347	69.574936	79.814039	68.329415	94.225136	57.092789	87.582585	110.545621	115.659659	60.479825	85.304986	104.995027	105.399367
ENSG00000075223.14	SEMA3C	4.234617	4.402611	4.335418	3.508672	11.782277	8.54216	11.986207	8.50781	4.647667	4.379519	5.143695	4.598027	13.890133	8.756686	9.830201	10.318959	4.739056	5.471952	3.973057	3.922229	9.341619	10.939759	12.654556	11.905206	3.188712	3.317565	3.266141	2.545283	12.123594	11.741088	11.609466	5.936382	13.885223	7.02857	15.749	9.096317	13.181467	9.177442	12.495034	16.175926
ENSG00000075234.17	TTC38	17.114318	17.002662	14.57551	12.505915	50.287097	53.505918	39.772369	70.850261	13.05307	11.996943	10.661162	12.06744	55.115482	48.272873	53.786521	82.744038	14.872299	14.248752	13.939975	13.594851	53.509742	63.451631	70.769435	44.223355	15.79762	14.778974	13.71785	13.388118	62.410245	40.411363	53.359357	57.238211	51.056691	60.121824	70.320802	89.546627	46.161698	114.67754	84.659885	71.183482
ENSG00000075240.17	GRAMD4	14.805388	13.73835	17.121311	16.475916	49.105914	42.786211	52.869981	45.953429	14.132509	11.795631	15.839972	13.010099	51.744298	38.484512	46.207282	46.501349	12.126755	13.690515	8.66057	8.4328	44.147572	35.134939	49.710061	61.883791	10.022938	15.659314	14.930875	12.460352	39.594704	29.895218	58.369665	37.419102	55.901359	72.570642	53.080946	57.445756	62.766799	56.99172	57.499073	78.078454
ENSG00000075275.18	CELSR1	0	0.023219	0	0	0.035461	0.206588	0	0.189118	0	0.005062	0.019394	0.097771	0.023335	0.049478	0.037098	0	0.040961	0.035896	0	0	0	0.037087	0.33858	0.653444	0.089993	0	0	0	0.043076	0.277333	0	0.01617	0.03126	0.175866	0.036359	0.136767	0	0.07604	0.038923	0
ENSG00000075290.8	WNT8B	0	0	0	0	0	0.06099	0	0	0	0	0.098415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19779	0	0.051999	0	0	0	0	0	0
ENSG00000075303.13	SLC25A40	5.32101	11.372302	4.292725	13.054972	9.706567	33.701205	17.58212	30.563423	5.925173	8.015058	7.426969	7.002493	10.102969	57.072671	17.955401	27.959731	6.47849	9.536347	5.334043	9.773634	14.413683	54.371796	23.636381	27.467805	7.565007	6.068412	7.451799	6.462307	23.857062	59.317517	19.58296	38.969281	6.565875	51.347384	66.57773	72.857618	23.594807	41.558645	54.754827	65.74173
ENSG00000075336.12	TIMM21	52.446628	49.680595	35.279842	49.799973	43.495855	75.705616	45.145645	64.596785	45.166484	39.875355	39.79539	45.192742	40.880942	78.074204	50.706132	66.427245	45.859317	55.225678	44.676712	48.762036	51.122539	73.975039	45.658732	90.359899	47.03573	53.478564	39.156477	55.623668	35.408772	77.004097	38.948902	79.02437	45.212642	85.591002	65.123967	64.783226	48.399317	74.697545	73.625105	60.920499
ENSG00000075340.23	ADD2	0	0	0	0	0	0	0	0.199667	0	0	0	0	0	0	0	0	0.094164	0	0	0.052341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.171035	0	0
ENSG00000075388.4	FGF4	0	0	0	0	0	0	0	0	0	0	0	0.109385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.025258	0
ENSG00000075391.18	RASAL2	4.452267	2.856683	3.378721	2.734382	11.971697	11.65113	11.462795	6.698215	2.999968	2.792912	3.205357	2.825483	13.533864	10.973105	15.862291	8.791627	3.9228	3.310755	2.648787	2.913058	11.189177	7.44677	10.90004	9.817682	3.078231	2.906447	3.016494	2.95271	13.005594	9.930477	12.878693	12.317006	13.55221	9.299974	12.018745	7.847663	14.555174	6.384792	9.21336	11.228606
ENSG00000075399.14	VPS9D1	1.037103	2.259188	1.2459	1.100807	14.346369	12.205899	15.851127	12.295161	1.218498	1.322992	5.916857	1.368733	14.034287	11.455836	9.76115	10.185565	0.969072	0.902828	0.791256	0.80886	11.197787	9.388132	9.679382	6.1941	1.216301	1.284282	1.030995	1.26574	16.042615	12.118045	11.558766	15.323453	16.982967	11.69004	15.726075	19.017594	15.348342	16.067084	12.872737	14.976863
