Accession_clean	logFC_col	P_col	logFC_ufm1	P_ufm1	Col0_state	ufm1_state	Dep_Accumulation	Dep_Depletion	external_name	description
AT1G59870	-0.1315674487193128	0.05462535083633789	0.10795187222611348	0.0997219821592549	NS	NS	FALSE	FALSE	ATPDR8	ATP binding cassette transporter. Localized to the plasma membrane in uninfected cells. In infected leaves, the protein concentrated at  infection sites. Contributes to nonhost resistance to inappropriate pathogens that enter by direct penetration in a salicylic aciddependent manner. Required for mlo resistance.  Has Cd transporter activity (Cd2+ extrusion pump) and contributes to heavy metal resistance.
AT1G59870	-0.1315674487193128	0.05462535083633789	0.10795187222611348	0.0997219821592549	NS	NS	FALSE	FALSE	PDR8	ATP binding cassette transporter. Localized to the plasma membrane in uninfected cells. In infected leaves, the protein concentrated at  infection sites. Contributes to nonhost resistance to inappropriate pathogens that enter by direct penetration in a salicylic aciddependent manner. Required for mlo resistance.  Has Cd transporter activity (Cd2+ extrusion pump) and contributes to heavy metal resistance.
AT1G59870	-0.1315674487193128	0.05462535083633789	0.10795187222611348	0.0997219821592549	NS	NS	FALSE	FALSE	PEN3	ATP binding cassette transporter. Localized to the plasma membrane in uninfected cells. In infected leaves, the protein concentrated at  infection sites. Contributes to nonhost resistance to inappropriate pathogens that enter by direct penetration in a salicylic aciddependent manner. Required for mlo resistance.  Has Cd transporter activity (Cd2+ extrusion pump) and contributes to heavy metal resistance.
AT1G31150	-1.3614459437483255	0.05462736380121225	-0.1829348797201682	0.76351626596379	NS	NS	FALSE	FALSE	NA	NA
AT2G25670	0.2051070437047429	0.05467695723329808	-0.2612423477760544	0.02232894843833474	NS	Down	FALSE	TRUE	NA	NA
AT4G00230	0.2127102767922331	0.05469058018691101	0.04485643842138032	0.6386854040246732	NS	NS	FALSE	FALSE	XSP1	NA
AT4G16380	0.13676678964804623	0.05486664171899872	-0.13915008318687683	0.05177266090988009	NS	NS	FALSE	FALSE	AtHMP35	NA
AT5G06960	0.1861755727665262	0.05486872637751298	0.03642710020994855	0.6630069580597701	NS	NS	FALSE	FALSE	OBF5	Encodes a basic leucine zipper (B-ZIP) containing protein that interacts with NPR1 to promote expression of salicylic acid induced genes. Binds the ocs-element.
AT5G06960	0.1861755727665262	0.05486872637751298	0.03642710020994855	0.6630069580597701	NS	NS	FALSE	FALSE	TGA5	Encodes a basic leucine zipper (B-ZIP) containing protein that interacts with NPR1 to promote expression of salicylic acid induced genes. Binds the ocs-element.
AT4G25650	-0.17997614489556568	0.05495386139023494	0.10218349249748826	0.23004051740843257	NS	NS	FALSE	FALSE	ACD1-LIKE	Similar to ACD1. Leaves of antisense ACD1-like plants turn yellow in darkness like wild-type whereas antisense ACD1 plants remain dark after five days of dark treatment.
AT4G25650	-0.17997614489556568	0.05495386139023494	0.10218349249748826	0.23004051740843257	NS	NS	FALSE	FALSE	PTC52	Similar to ACD1. Leaves of antisense ACD1-like plants turn yellow in darkness like wild-type whereas antisense ACD1 plants remain dark after five days of dark treatment.
AT4G25650	-0.17997614489556568	0.05495386139023494	0.10218349249748826	0.23004051740843257	NS	NS	FALSE	FALSE	TIC55-IV	Similar to ACD1. Leaves of antisense ACD1-like plants turn yellow in darkness like wild-type whereas antisense ACD1 plants remain dark after five days of dark treatment.
AT5G41010	-0.3370439049733598	0.05495720475231845	-0.1835483099988231	0.2475799723454391	NS	NS	FALSE	FALSE	NRPB12	Non-catalytic subunit common to nuclear DNA-dependent RNA polymerases II, IV and V; homologous to budding yeast RPB12.
AT5G41010	-0.3370439049733598	0.05495720475231845	-0.1835483099988231	0.2475799723454391	NS	NS	FALSE	FALSE	NRPD12	Non-catalytic subunit common to nuclear DNA-dependent RNA polymerases II, IV and V; homologous to budding yeast RPB12.
AT5G41010	-0.3370439049733598	0.05495720475231845	-0.1835483099988231	0.2475799723454391	NS	NS	FALSE	FALSE	NRPE12	Non-catalytic subunit common to nuclear DNA-dependent RNA polymerases II, IV and V; homologous to budding yeast RPB12.
AT4G11060	-0.17720897688772652	0.05495784528754695	-0.06968165935620263	0.3919523883291008	NS	NS	FALSE	FALSE	MTSSB	NA
AT4G11060	-0.17720897688772652	0.05495784528754695	-0.06968165935620263	0.3919523883291008	NS	NS	FALSE	FALSE	SBB1	NA
AT3G63470	0.13404270737781587	0.05496800873656871	-0.05031421360037314	0.4126502787639671	NS	NS	FALSE	FALSE	scpl40	NA
AT3G23820	-0.2765801850062779	0.0551637041223271	-0.40624756655574146	0.01229696783744318	NS	Down	FALSE	TRUE	GAE6	UDP-D-glucuronate 4-epimerase
AT1G60170	-0.35864636035984887	0.05526397840594183	-0.1341919911325533	0.414778062724026	NS	NS	FALSE	FALSE	emb1220	NA
AT1G60170	-0.35864636035984887	0.05526397840594183	-0.1341919911325533	0.414778062724026	NS	NS	FALSE	FALSE	PRP31	NA
AT3G05490	0.3321181466599654	0.05537934857511389	-0.07728832248847439	0.6063707284475842	NS	NS	FALSE	FALSE	RALFL22	Member of a diversely expressed predicted peptide family showing sequence similarity to tobacco Rapid Alkalinization Factor (RALF), and is believed to play an essential role in the physiology of Arabidopsis.  Consists of a single exon and is characterized by a conserved C-terminal motif and N-terminal signal peptide.
AT5G16130	0.34462799022081825	0.05550137981536807	0.08792665288560997	0.5732038892227393	NS	NS	FALSE	FALSE	eS7x	NA
AT5G14720	-0.21629356715312295	0.05550616520177274	-0.02600230641737511	0.7886240086331703	NS	NS	FALSE	FALSE	MAP4K4	NA
AT5G14720	-0.21629356715312295	0.05550616520177274	-0.02600230641737511	0.7886240086331703	NS	NS	FALSE	FALSE	TOT3	NA
AT4G21710	-0.23391007469010103	0.05552510583537111	-0.10359913623004856	0.3399590203106798	NS	NS	FALSE	FALSE	EMB1989	Encodes the unique second-largest subunit of DNA-dependent RNA polymerase II; the ortholog of budding yeast RPB2 and a homolog of the E. coli RNA polymerase beta subunit.
AT4G21710	-0.23391007469010103	0.05552510583537111	-0.10359913623004856	0.3399590203106798	NS	NS	FALSE	FALSE	NRPB2	Encodes the unique second-largest subunit of DNA-dependent RNA polymerase II; the ortholog of budding yeast RPB2 and a homolog of the E. coli RNA polymerase beta subunit.
AT4G21710	-0.23391007469010103	0.05552510583537111	-0.10359913623004856	0.3399590203106798	NS	NS	FALSE	FALSE	RPB2	Encodes the unique second-largest subunit of DNA-dependent RNA polymerase II; the ortholog of budding yeast RPB2 and a homolog of the E. coli RNA polymerase beta subunit.
AT1G01900	0.2036060284961394	0.05555087568698035	-0.00289551483975714	0.9746330270576108	NS	NS	FALSE	FALSE	ATSBT1.1	Encodes AtSBT1.1, a subtilisin-like serine protease.  Cleaves the phytosulfokine AtPSK4, a growth promoting peptide.
AT1G01900	0.2036060284961394	0.05555087568698035	-0.00289551483975714	0.9746330270576108	NS	NS	FALSE	FALSE	SBTI1.1	Encodes AtSBT1.1, a subtilisin-like serine protease.  Cleaves the phytosulfokine AtPSK4, a growth promoting peptide.
AT5G61990	-0.47769100871120784	0.05556661163264408	0.19272208890604503	0.3819508126213569	NS	NS	FALSE	FALSE	NA	NA
AT1G17450	-0.26357137228968597	0.05556916528320028	-0.14939036955233576	0.2321447107750615	NS	NS	FALSE	FALSE	NA	NA
AT4G01370	-0.15077427304986912	0.05557414800491277	0.2285687643800891	0.01077462586862921	NS	Up	TRUE	FALSE	ATMPK4	Encodes a nuclear and cytoplasmically localized  MAP kinase involved in mediating responses to pathogens.  Its substrates include MKS1 and probably MAP65-1.The MAP65-1 interaction is involved in mediating cortical microtuble organization.
AT4G01370	-0.15077427304986912	0.05557414800491277	0.2285687643800891	0.01077462586862921	NS	Up	TRUE	FALSE	MAPK4	Encodes a nuclear and cytoplasmically localized  MAP kinase involved in mediating responses to pathogens.  Its substrates include MKS1 and probably MAP65-1.The MAP65-1 interaction is involved in mediating cortical microtuble organization.
AT4G01370	-0.15077427304986912	0.05557414800491277	0.2285687643800891	0.01077462586862921	NS	Up	TRUE	FALSE	MPK4	Encodes a nuclear and cytoplasmically localized  MAP kinase involved in mediating responses to pathogens.  Its substrates include MKS1 and probably MAP65-1.The MAP65-1 interaction is involved in mediating cortical microtuble organization.
AT5G58130	-0.3736216781630013	0.05559546007211026	-0.1992077787984421	0.2581144821707674	NS	NS	FALSE	FALSE	ROS3	Encodes ROS3 (repressor of silencing 3), a RNA-binding protein required for DNA demethylation.
AT4G30270	0.4967922000117362	0.05561582729168239	-0.3262841896295079	0.1738837441937846	NS	NS	FALSE	FALSE	MERI-5	encodes a protein similar to endo xyloglucan transferase in sequence. It is also very similar to BRU1 in soybean, which is involved in brassinosteroid response.
AT4G30270	0.4967922000117362	0.05561582729168239	-0.3262841896295079	0.1738837441937846	NS	NS	FALSE	FALSE	MERI5B	encodes a protein similar to endo xyloglucan transferase in sequence. It is also very similar to BRU1 in soybean, which is involved in brassinosteroid response.
AT4G30270	0.4967922000117362	0.05561582729168239	-0.3262841896295079	0.1738837441937846	NS	NS	FALSE	FALSE	SEN4	encodes a protein similar to endo xyloglucan transferase in sequence. It is also very similar to BRU1 in soybean, which is involved in brassinosteroid response.
AT4G30270	0.4967922000117362	0.05561582729168239	-0.3262841896295079	0.1738837441937846	NS	NS	FALSE	FALSE	XTH24	encodes a protein similar to endo xyloglucan transferase in sequence. It is also very similar to BRU1 in soybean, which is involved in brassinosteroid response.
AT5G03260	0.4724068862906492	0.05573488299687111	-0.03613756997757988	0.8644754665658044	NS	NS	FALSE	FALSE	LAC11	putative laccase,  a member of laccase family of genes (17 members in Arabidopsis).
AT4G24060	-0.7563777154421452	0.05574619630190113	-0.26909783086699335	0.43808171390829953	NS	NS	FALSE	FALSE	Dof4.6	NA
AT4G24060	-0.7563777154421452	0.05574619630190113	-0.26909783086699335	0.43808171390829953	NS	NS	FALSE	FALSE	VDOF1	NA
AT3G19390	0.16650610629351092	0.05578055270295368	0.09279649387409704	0.23969078463975724	NS	NS	FALSE	FALSE	NA	NA
AT5G60600	0.9855165363831836	0.05611572670958564	-1.5895563656896492	0.00820178727289196	NS	Down	FALSE	TRUE	CLB4	Encodes a chloroplast-localized  hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate (HMBPP) synthase (HDS), catalyzes the formation of HMBPP from 2-C-methyl-D-erythrytol 2,4-cyclodiphosphate (MEcPP).  The HDS enzyme controls the penultimate steps of the biosynthesis of IPP and dimethylallyl diphosphate (DMAPP) via the MEP pathway and may serve as a metabolic control point for SA-mediated disease resistance. In the light, the electrons required for the reaction catalyzed by HDS are directly provided by the electron flow from photosynthesis via ferredoxin. In the dark however, the enzyme requires an electron shuttle: ferredoxin-NADP<sup>+</sup> reductase.
AT5G60600	0.9855165363831836	0.05611572670958564	-1.5895563656896492	0.00820178727289196	NS	Down	FALSE	TRUE	CSB3	Encodes a chloroplast-localized  hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate (HMBPP) synthase (HDS), catalyzes the formation of HMBPP from 2-C-methyl-D-erythrytol 2,4-cyclodiphosphate (MEcPP).  The HDS enzyme controls the penultimate steps of the biosynthesis of IPP and dimethylallyl diphosphate (DMAPP) via the MEP pathway and may serve as a metabolic control point for SA-mediated disease resistance. In the light, the electrons required for the reaction catalyzed by HDS are directly provided by the electron flow from photosynthesis via ferredoxin. In the dark however, the enzyme requires an electron shuttle: ferredoxin-NADP<sup>+</sup> reductase.
AT5G60600	0.9855165363831836	0.05611572670958564	-1.5895563656896492	0.00820178727289196	NS	Down	FALSE	TRUE	GCPE	Encodes a chloroplast-localized  hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate (HMBPP) synthase (HDS), catalyzes the formation of HMBPP from 2-C-methyl-D-erythrytol 2,4-cyclodiphosphate (MEcPP).  The HDS enzyme controls the penultimate steps of the biosynthesis of IPP and dimethylallyl diphosphate (DMAPP) via the MEP pathway and may serve as a metabolic control point for SA-mediated disease resistance. In the light, the electrons required for the reaction catalyzed by HDS are directly provided by the electron flow from photosynthesis via ferredoxin. In the dark however, the enzyme requires an electron shuttle: ferredoxin-NADP<sup>+</sup> reductase.
AT5G60600	0.9855165363831836	0.05611572670958564	-1.5895563656896492	0.00820178727289196	NS	Down	FALSE	TRUE	HDS	Encodes a chloroplast-localized  hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate (HMBPP) synthase (HDS), catalyzes the formation of HMBPP from 2-C-methyl-D-erythrytol 2,4-cyclodiphosphate (MEcPP).  The HDS enzyme controls the penultimate steps of the biosynthesis of IPP and dimethylallyl diphosphate (DMAPP) via the MEP pathway and may serve as a metabolic control point for SA-mediated disease resistance. In the light, the electrons required for the reaction catalyzed by HDS are directly provided by the electron flow from photosynthesis via ferredoxin. In the dark however, the enzyme requires an electron shuttle: ferredoxin-NADP<sup>+</sup> reductase.
AT5G60600	0.9855165363831836	0.05611572670958564	-1.5895563656896492	0.00820178727289196	NS	Down	FALSE	TRUE	ISPG	Encodes a chloroplast-localized  hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate (HMBPP) synthase (HDS), catalyzes the formation of HMBPP from 2-C-methyl-D-erythrytol 2,4-cyclodiphosphate (MEcPP).  The HDS enzyme controls the penultimate steps of the biosynthesis of IPP and dimethylallyl diphosphate (DMAPP) via the MEP pathway and may serve as a metabolic control point for SA-mediated disease resistance. In the light, the electrons required for the reaction catalyzed by HDS are directly provided by the electron flow from photosynthesis via ferredoxin. In the dark however, the enzyme requires an electron shuttle: ferredoxin-NADP<sup>+</sup> reductase.
AT1G72700	-0.1839391960277403	0.05611988635429183	0.06144093461716693	0.46619685625171	NS	NS	FALSE	FALSE	ALA5	NA
AT3G44750	-0.246262927072312	0.05631900114142577	-0.28082372501436836	0.03552556889693591	NS	Down	FALSE	TRUE	ATHD2A	Encodes a histone deacetylase. Controls the development of adaxial/abaxial leaf polarity. Two lines with RNAi-directed against this gene show reduced Agrobacterium-mediated DNA transformation of the roots.
AT3G44750	-0.246262927072312	0.05631900114142577	-0.28082372501436836	0.03552556889693591	NS	Down	FALSE	TRUE	HD2A	Encodes a histone deacetylase. Controls the development of adaxial/abaxial leaf polarity. Two lines with RNAi-directed against this gene show reduced Agrobacterium-mediated DNA transformation of the roots.
AT3G44750	-0.246262927072312	0.05631900114142577	-0.28082372501436836	0.03552556889693591	NS	Down	FALSE	TRUE	HDA3	Encodes a histone deacetylase. Controls the development of adaxial/abaxial leaf polarity. Two lines with RNAi-directed against this gene show reduced Agrobacterium-mediated DNA transformation of the roots.
AT3G44750	-0.246262927072312	0.05631900114142577	-0.28082372501436836	0.03552556889693591	NS	Down	FALSE	TRUE	HDT1	Encodes a histone deacetylase. Controls the development of adaxial/abaxial leaf polarity. Two lines with RNAi-directed against this gene show reduced Agrobacterium-mediated DNA transformation of the roots.
AT1G70680	0.1802531096432496	0.05634263415007766	0.07270553596566742	0.3839259599498324	NS	NS	FALSE	FALSE	CLO6	NA
AT1G04300	0.17892456286876168	0.05650316544151306	-0.06752178164988365	0.4139524157993357	NS	NS	FALSE	FALSE	MUSE13	NA
AT1G04300	0.17892456286876168	0.05650316544151306	-0.06752178164988365	0.4139524157993357	NS	NS	FALSE	FALSE	TRAF1b	NA
AT4G33780	0.3749813577670267	0.05651832237010266	-0.2181442838242802	0.223470922721719	NS	NS	FALSE	FALSE	NA	NA
AT5G25460	0.15464902831310923	0.05665116540430377	-0.05074828506085538	0.4749633121771487	NS	NS	FALSE	FALSE	DGR2	NA
AT4G35800	-0.2617532520419914	0.05682637789121775	-0.13834882311399355	0.2647337692507814	NS	NS	FALSE	FALSE	NRPB1	Encodes the unique largest subunit of nuclear DNA-dependent RNA polymerase II; the ortholog of budding yeast RPB1 and a homolog of the E. coli RNA polymerase beta prime subunit.
AT4G35800	-0.2617532520419914	0.05682637789121775	-0.13834882311399355	0.2647337692507814	NS	NS	FALSE	FALSE	RNA_POL_II_LS	Encodes the unique largest subunit of nuclear DNA-dependent RNA polymerase II; the ortholog of budding yeast RPB1 and a homolog of the E. coli RNA polymerase beta prime subunit.
AT4G35800	-0.2617532520419914	0.05682637789121775	-0.13834882311399355	0.2647337692507814	NS	NS	FALSE	FALSE	RNA_POL_II_LSRNA_POL_II_LS	Encodes the unique largest subunit of nuclear DNA-dependent RNA polymerase II; the ortholog of budding yeast RPB1 and a homolog of the E. coli RNA polymerase beta prime subunit.
AT4G35800	-0.2617532520419914	0.05682637789121775	-0.13834882311399355	0.2647337692507814	NS	NS	FALSE	FALSE	RPB1	Encodes the unique largest subunit of nuclear DNA-dependent RNA polymerase II; the ortholog of budding yeast RPB1 and a homolog of the E. coli RNA polymerase beta prime subunit.
AT4G04940	-0.1820168773843882	0.05683686833153409	-0.11017038354461306	0.20804274777804652	NS	NS	FALSE	FALSE	NA	NA
AT1G18030	0.26055971801047306	0.05703661805584421	-0.11504889437380328	0.34498053917827065	NS	NS	FALSE	FALSE	NA	NA
AT1G62850	0.6631139365719108	0.05709447903135477	0.8388221460360406	0.0241961498820747	NS	Up	TRUE	FALSE	NA	NA
AT1G10840	0.22055108057422856	0.05717225373468847	-0.16438378583022129	0.1326510986193519	NS	NS	FALSE	FALSE	TIF3H1	Encodes eukaryotic initiation factor 3H1 subunit (TIF3H1).
