cluster	type	pvalue	present_median	present_average	present_consistency	absent_median	absent_average	absent_consistency	pbc
I14_OG008264	not significant	0.24808	1.0	0.6818181818181818	0.7272727272727273	0.0	0.375	0.375	0.3073
I14_OG008270	not significant	0.74442	0.5	0.45454545454545453	0.5454545454545454	0.0	0.3125	0.3125	0.1506
I14_OG008277	not significant	0.36808	0	0.18181818181818182	0.18181818181818177	0.0	0.0625	0.0625	0.1866
I14_OG008278	not significant	0.33648	0	0.18181818181818182	0.18181818181818177	0.0	0.0625	0.0625	0.1866
I14_OG008287	not significant	0.3354	0	0.2727272727272727	0.2727272727272727	0.0	0.125	0.125	0.1869
I14_OG008297	not significant	0.26928	1	0.5454545454545454	0.5454545454545454	0.0	0.25	0.25	0.3006
I14_OG008302	not significant	0.9897	0	0.3181818181818182	0.36363636363636365	0.0	0.3125	0.3125	0.0061
I14_OG008305	not significant	0.78967	0	0.09090909090909091	0.09090909090909094	0.0	0.125	0.125	-0.0533
I14_OG008315	not significant	0.95123	0	0.2727272727272727	0.2727272727272727	0.0	0.25	0.25	0.0255
I14_OG008338	not significant	0.4889	1	0.8181818181818182	0.8181818181818181	1.0	0.5625	0.5625	0.2665
I14_OG008340	not significant	0.55729	1	0.9545454545454546	1.0	1.0	0.8125	0.8125	0.2169
I14_OG008347	not significant	0.8156	0	0.09090909090909091	0.09090909090909094	0.0	0.125	0.125	-0.0533
I14_OG008349	not significant	0.55351	0	0.09090909090909091	0.09090909090909094	0.0	0.1875	0.1875	-0.1336
I14_OG008351	not significant	0.93715	1	0.5454545454545454	0.5454545454545454	0.5	0.5	0.5	0.0447
I14_OG008360	not significant	0.44147	0	0.18181818181818182	0.18181818181818177	0.0	0.3125	0.375	-0.1541
I14_OG008362	not significant	0.59282	1	0.5909090909090909	0.6363636363636364	0.0	0.375	0.375	0.2168
I14_OG008363	not significant	0.8325	0	0.09090909090909091	0.09090909090909094	0.0	0.0625	0.0625	0.0533
I14_OG008365	not significant	0.33691	1.0	0.5454545454545454	0.5454545454545454	0.0	0.25	0.25	0.3006
I14_OG008366	not significant	0.60116	0	0.2727272727272727	0.2727272727272727	0.0	0.1875	0.1875	0.1007
I14_OG008370	not significant	0.70058	1	0.6363636363636364	0.6363636363636364	0.5	0.5	0.5	0.1348
I14_OG008392	not significant	0.88173	1.0	0.5454545454545454	0.5454545454545454	1.0	0.625	0.625	-0.0795
I14_OG008398	not significant	0.3669	0	0.3181818181818182	0.36363636363636365	0.5	0.5	0.5	-0.1842
I14_OG008401	not significant	0.93762	0	0.36363636363636365	0.36363636363636365	0.0	0.375	0.375	-0.0116
I14_OG008403	not significant	0.96864	0	0.3181818181818182	0.36363636363636365	0.0	0.3125	0.3125	0.0061
I14_OG008408	not significant	0.99888	0	0.3181818181818182	0.36363636363636365	0.0	0.3125	0.3125	0.0061
I14_OG008417	present_enriched	0.00119	0.5	0.5	0.5454545454545454	0.0	0.0625	0.0625	0.516
I14_OG008433	not significant	0.68899	0	0.3181818181818182	0.36363636363636365	0.0	0.25	0.25	0.0766
I14_OG008437	not significant	0.78243	0	0.09090909090909091	0.09090909090909094	0.0	0.125	0.125	-0.0533
I14_OG008455	not significant	0.18379	1	0.8636363636363636	0.9090909090909091	0.5	0.5	0.5	0.382
I14_OG008461	not significant	0.8515	0.5	0.5454545454545454	0.6363636363636364	0.0	0.4375	0.4375	0.1103
I14_OG008464	not significant	0.34188	0	0.2727272727272727	0.2727272727272727	0.0	0.125	0.125	0.1869
I14_OG008475	not significant	0.6916	0	0.3181818181818182	0.36363636363636365	0.0	0.25	0.25	0.0766
I14_OG008476	not significant	0.3159	0.5	0.5	0.5454545454545454	0.0	0.3125	0.3125	0.1928
I14_OG008481	not significant	0.31525	0	0.36363636363636365	0.36363636363636365	0.0	0.1875	0.1875	0.1975
I14_OG008483	not significant	0.83112	0	0.09090909090909091	0.09090909090909094	0.0	0.125	0.125	-0.0533
I14_OG008490	not significant	0.95805	0	0.18181818181818182	0.18181818181818177	0.0	0.1875	0.1875	-0.0072
I14_OG008543	not significant	0.73022	1	1.0	1.0	1.0	0.9375	0.9375	0.1626
I14_OG008545	not significant	0.27742	0	0.2727272727272727	0.2727272727272727	0.0	0.0625	0.0625	0.2908
I14_OG008547	not significant	0.04115	0	0.45454545454545453	0.4545454545454546	0.0	0.125	0.125	0.3695
I14_OG008554	not significant	0.73363	1.0	0.7727272727272727	0.8181818181818181	1.0	0.625	0.625	0.1598
I14_OG008555	not significant	0.60204	0	0.2727272727272727	0.2727272727272727	0.0	0.1875	0.1875	0.1007
I14_OG008558	not significant	0.16504	0.5	0.5	0.5454545454545454	0.0	0.25	0.25	0.2626
I14_OG008572	not significant	0.72286	0	0.13636363636363635	0.18181818181818177	0.0	0.09375	0.125	0.0739
I14_OG008576	not significant	0.13211	1	0.7272727272727273	0.8181818181818181	0.0	0.375	0.375	0.36
I14_OG008577	not significant	0.39811	0.0	0.36363636363636365	0.4545454545454546	0.0	0.21875	0.25	0.1712
I14_OG008578	not significant	0.30557	0	0.09090909090909091	0.09090909090909094	0.0	0.25	0.25	-0.2012
I14_OG008585	not significant	0.09627	1.0	0.6363636363636364	0.6363636363636364	0.0	0.3125	0.3125	0.3202
I14_OG008586	not significant	0.80179	0	0.22727272727272727	0.2727272727272727	0.0	0.1875	0.1875	0.05
I14_OG008600	not significant	0.55508	0	0.3181818181818182	0.36363636363636365	0.0	0.21875	0.25	0.1173
I14_OG008601	not significant	0.87176	0	0.2727272727272727	0.36363636363636365	0.0	0.3125	0.3125	-0.0448
I14_OG008611	not significant	0.03739	0	0.36363636363636365	0.36363636363636365	0.0	0.0625	0.0625	0.3809
I14_OG008623	not significant	0.46558	0.5	0.5	0.5454545454545454	1.0	0.6875	0.6875	-0.1928
I14_OG008626	not significant	0.74747	0	0.2727272727272727	0.2727272727272727	0.0	0.21875	0.25	0.0637
I14_OG008629	not significant	0.20603	0	0.3181818181818182	0.36363636363636365	0.0	0.125	0.125	0.2427
I14_OG008649	not significant	0.69028	0	0.2727272727272727	0.2727272727272727	0.0	0.15625	0.1875	0.1463
I14_OG008653	not significant	0.03452	0.0	0.4090909090909091	0.4545454545454546	0.0	0.0625	0.0625	0.4354
I14_OG008660	not significant	0.05183	0	0.18181818181818182	0.18181818181818177	0.0	0.0	0.0	0.3411
I14_OG008665	not significant	0.51959	1	0.7272727272727273	0.8181818181818181	0.5	0.5	0.5	0.2365
I14_OG008677	not significant	0.56879	0	0.2727272727272727	0.2727272727272727	0.0	0.375	0.4375	-0.1113
I14_OG008684	not significant	0.23211	0	0.3181818181818182	0.36363636363636365	0.0	0.125	0.125	0.2427
I14_OG008686	not significant	0.91887	0.0	0.4090909090909091	0.4545454545454546	0.0	0.375	0.375	0.035
I14_OG008693	not significant	0.81712	0	0.18181818181818182	0.18181818181818177	0.0	0.21875	0.25	-0.0464
I14_OG008707	not significant	0.40591	0	0.09090909090909091	0.09090909090909094	0.0	0.21875	0.25	-0.1745
I14_OG008711	not significant	0.66447	0	0.22727272727272727	0.2727272727272727	0.0	0.3125	0.3125	-0.0957
I14_OG008764	not significant	0.12159	1.0	0.8636363636363636	0.9090909090909091	0.0	0.4375	0.4375	0.4381
I14_OG008767	not significant	0.86314	1	0.6363636363636364	0.6363636363636364	0.75	0.53125	0.5625	0.1065
I14_OG008771	not significant	0.68793	0	0.18181818181818182	0.18181818181818177	0.0	0.125	0.125	0.0786
I14_OG008772	not significant	0.7657	0	0.45454545454545453	0.4545454545454546	0.0	0.3125	0.3125	0.1445
I14_OG008773	not significant	0.98039	0.0	0.36363636363636365	0.4545454545454546	0.0	0.375	0.375	-0.0121
I14_OG008776	not significant	0.34279	0	0.18181818181818182	0.18181818181818177	0.0	0.0625	0.0625	0.1866
I14_OG008781	not significant	0.45303	0	0.0	0.0	0.0	0.0625	0.0625	-0.1626
I14_OG008800	not significant	0.81677	0	0.22727272727272727	0.2727272727272727	0.0	0.3125	0.3125	-0.0957
I14_OG008806	not significant	0.03482	0.0	0.4090909090909091	0.4545454545454546	0.0	0.0625	0.0625	0.4354
I14_OG008821	not significant	0.71563	1.0	0.5454545454545454	0.5454545454545454	0.0	0.375	0.375	0.1685
I14_OG008823	not significant	0.90736	0	0.22727272727272727	0.2727272727272727	0.0	0.25	0.25	-0.0268
I14_OG008824	not significant	0.31024	0	0.36363636363636365	0.36363636363636365	0.0	0.1875	0.1875	0.1975
I14_OG008825	not significant	0.19958	0.0	0.4090909090909091	0.4545454545454546	0.0	0.1875	0.1875	0.2489
I14_OG008827	not significant	0.58283	0	0.22727272727272727	0.2727272727272727	0.0	0.34375	0.375	-0.1313
I14_OG008829	not significant	0.66516	0	0.22727272727272727	0.2727272727272727	0.0	0.15625	0.1875	0.0959
I14_OG008834	not significant	0.15629	0	0.09090909090909091	0.09090909090909094	0.0	0.3125	0.375	-0.2772
I14_OG008835	not significant	0.24757	1.0	0.8181818181818182	0.8181818181818181	0.5	0.5	0.5	0.3237
I14_OG008839	not significant	0.37445	0.0	0.4090909090909091	0.4545454545454546	0.0	0.25	0.25	0.172
I14_OG008844	not significant	0.03156	0.5	0.5	0.5454545454545454	0.0	0.125	0.125	0.4212
I14_OG008877	present_enriched	0.00834	1	0.5454545454545454	0.5454545454545454	0.0	0.125	0.125	0.4524
I14_OG008883	not significant	0.52605	0	0.22727272727272727	0.2727272727272727	0.0	0.125	0.125	0.1396
I14_OG008884	not significant	0.37792	0	0.18181818181818182	0.18181818181818177	0.0	0.0625	0.0625	0.1866
I14_OG008885	not significant	0.02154	0	0.2727272727272727	0.2727272727272727	0.0	0.0	0.0	0.4264
I14_OG008887	not significant	0.04878	1	0.8181818181818182	0.8181818181818181	0.0	0.34375	0.375	0.4765
I14_OG008888	not significant	0.572	1	0.6818181818181818	0.7272727272727273	0.5	0.5	0.5	0.1842
I14_OG008893	not significant	0.68797	0	0.3181818181818182	0.36363636363636365	0.0	0.25	0.25	0.0766
I14_OG008908	not significant	0.49125	0	0.22727272727272727	0.2727272727272727	0.0	0.125	0.125	0.1396
I14_OG008918	not significant	0.20907	0	0.3181818181818182	0.36363636363636365	0.0	0.125	0.125	0.2427
I14_OG008925	not significant	0.87794	0	0.18181818181818182	0.18181818181818177	0.0	0.15625	0.1875	0.0349
I14_OG008932	not significant	0.62589	0	0.2727272727272727	0.2727272727272727	0.0	0.1875	0.1875	0.1007
I14_OG008968	not significant	0.08592	1.0	0.5909090909090909	0.6363636363636364	0.0	0.1875	0.1875	0.4238
I14_OG008970	not significant	0.65522	1	0.5909090909090909	0.6363636363636364	0.0	0.375	0.375	0.2168
I14_OG008971	not significant	0.19686	0	0.22727272727272727	0.2727272727272727	0.0	0.0625	0.0625	0.2516
I14_OG008974	not significant	0.55792	1	0.5909090909090909	0.6363636363636364	0.0	0.375	0.375	0.2168
I14_OG008978	not significant	0.93012	0	0.2727272727272727	0.2727272727272727	0.0	0.25	0.25	0.0255
I14_OG008979	not significant	0.49249	0	0.09090909090909091	0.09090909090909094	0.0	0.1875	0.1875	-0.1336
I14_OG008983	not significant	0.93319	0	0.13636363636363635	0.18181818181818177	0.0	0.125	0.125	0.0174
I14_OG008988	not significant	0.99134	0	0.3181818181818182	0.36363636363636365	0.0	0.3125	0.3125	0.0061
I14_OG008989	not significant	0.7878	0	0.09090909090909091	0.09090909090909094	0.0	0.125	0.125	-0.0533
I14_OG008999	not significant	0.7856	0	0.09090909090909091	0.09090909090909094	0.0	0.0625	0.0625	0.0533
I14_OG009010	not significant	0.13678	1.0	0.5909090909090909	0.6363636363636364	0.0	0.1875	0.1875	0.4238
I14_OG009014	not significant	0.37924	0	0.2727272727272727	0.2727272727272727	0.0	0.125	0.125	0.1869
I14_OG009017	not significant	0.67856	0	0.18181818181818182	0.18181818181818177	0.0	0.25	0.25	-0.0806
I14_OG009024	not significant	0.65969	0	0.3181818181818182	0.36363636363636365	0.0	0.4375	0.4375	-0.1227
I14_OG009025	not significant	0.85465	0.0	0.4090909090909091	0.4545454545454546	0.0	0.375	0.375	0.035
I14_OG009035	not significant	0.93539	0	0.36363636363636365	0.36363636363636365	0.0	0.375	0.375	-0.0116
I14_OG009036	not significant	0.70234	0	0.13636363636363635	0.18181818181818177	0.0	0.1875	0.25	-0.0754
I14_OG009039	not significant	0.24894	0	0.13636363636363635	0.18181818181818177	0.0	0.3125	0.375	-0.2198
I14_OG009040	not significant	0.34331	0	0.18181818181818182	0.18181818181818177	0.0	0.0625	0.0625	0.1866
I14_OG009041	not significant	0.04384	0	0.18181818181818182	0.18181818181818177	0.0	0.0	0.0	0.3411
I14_OG009045	not significant	0.70598	1	0.5454545454545454	0.5454545454545454	0.0	0.4375	0.4375	0.1062
I14_OG009046	not significant	0.32943	0.0	0.45454545454545453	0.4545454545454546	0.0	0.25	0.25	0.2132
I14_OG009069	not significant	0.23609	0	0.09090909090909091	0.09090909090909094	0.0	0.0	0.0	0.2365
I14_OG009076	not significant	0.31917	0	0.09090909090909091	0.09090909090909094	0.0	0.25	0.25	-0.2012
I14_OG009079	present_enriched	0.00171	0.5	0.5	0.5454545454545454	0.0	0.0625	0.0625	0.516
I14_OG009090	not significant	0.39178	0	0.18181818181818182	0.18181818181818177	0.0	0.0625	0.0625	0.1866
I14_OG009092	not significant	0.11842	0	0.2727272727272727	0.2727272727272727	0.0	0.0625	0.0625	0.2908
I14_OG009093	not significant	0.22379	0.0	0.4090909090909091	0.4545454545454546	0.0	0.1875	0.1875	0.2489
I14_OG009094	not significant	0.57761	0	0.3181818181818182	0.36363636363636365	0.0	0.4375	0.4375	-0.1227
I14_OG009125	not significant	0.1877	0	0.4090909090909091	0.4545454545454546	0.0	0.1875	0.1875	0.2489
I14_OG009130	not significant	0.75184	0	0.3181818181818182	0.36363636363636365	0.0	0.25	0.25	0.0766
I14_OG009131	not significant	0.40517	0.0	0.4090909090909091	0.4545454545454546	0.0	0.25	0.25	0.172
I14_OG009132	not significant	0.06929	0	0.18181818181818182	0.18181818181818177	0.0	0.0	0.0	0.3411
I14_OG009201	not significant	0.87355	0	0.045454545454545456	0.09090909090909094	0.0	0.0625	0.0625	-0.0403
I14_OG009203	not significant	0.26988	0	0.0	0.0	0.0	0.125	0.125	-0.2345
I14_OG009205	not significant	0.26871	0	0.0	0.0	0.0	0.125	0.125	-0.2345
I14_OG009209	not significant	0.75562	0	0.13636363636363635	0.18181818181818177	0.0	0.0625	0.0625	0.1327
I14_OG009212	not significant	0.26589	0	0.0	0.0	0.0	0.125	0.125	-0.2345
I14_OG009213	not significant	0.8367	0.5	0.5	0.5454545454545454	1.0	0.59375	0.625	-0.0964
I14_OG009220	not significant	0.54202	0	0.22727272727272727	0.2727272727272727	0.0	0.125	0.125	0.1396
I14_OG009253	not significant	0.39759	0	0.13636363636363635	0.18181818181818177	0.0	0.28125	0.3125	-0.1812
I14_OG009266	not significant	0.75442	0	0.22727272727272727	0.2727272727272727	0.0	0.28125	0.3125	-0.0637
I14_OG009271	not significant	0.83144	0	0.3181818181818182	0.36363636363636365	0.0	0.28125	0.3125	0.0416
I14_OG009274	not significant	0.75336	0	0.3181818181818182	0.36363636363636365	0.0	0.375	0.375	-0.0597
I14_OG009278	not significant	0.94421	0	0.22727272727272727	0.2727272727272727	0.0	0.21875	0.25	0.0107
I14_OG009292	not significant	0.80305	1	0.7272727272727273	0.7272727272727273	1.0	0.625	0.625	0.1066
I14_OG009293	not significant	0.03953	1	0.7272727272727273	0.8181818181818181	0.0	0.3125	0.3125	0.4239
I14_OG009298	not significant	0.29693	0.0	0.4090909090909091	0.4545454545454546	0.0	0.21875	0.25	0.2146
I14_OG009316	not significant	0.02983	0	0.3181818181818182	0.36363636363636365	0.0	0.0625	0.0625	0.3489
I14_OG009320	not significant	0.98536	0	0.18181818181818182	0.18181818181818177	0.0	0.1875	0.1875	-0.0072
I14_OG009335	not significant	0.97528	0	0.18181818181818182	0.18181818181818177	0.0	0.1875	0.1875	-0.0072
I14_OG009346	not significant	0.21168	1	0.5909090909090909	0.6363636363636364	0.0	0.34375	0.375	0.2541
I14_OG009361	not significant	0.33325	0.0	0.4090909090909091	0.4545454545454546	0.0	0.1875	0.1875	0.2489
I14_OG009365	not significant	0.62342	0.0	0.45454545454545453	0.4545454545454546	0.0	0.34375	0.375	0.1139
I14_OG009366	not significant	0.10418	1	0.5909090909090909	0.6363636363636364	0.0	0.25	0.25	0.3505
I14_OG009384	not significant	0.68315	0	0.18181818181818182	0.18181818181818177	0.0	0.25	0.25	-0.0806
I14_OG009391	not significant	0.94798	0	0.18181818181818182	0.18181818181818177	0.0	0.1875	0.1875	-0.0072
I14_OG009396	not significant	0.27584	1.0	0.5909090909090909	0.6363636363636364	0.0	0.375	0.375	0.2168
I14_OG009398	not significant	0.68327	0	0.18181818181818182	0.18181818181818177	0.0	0.125	0.125	0.0786
I14_OG009406	not significant	0.232	0	0.3181818181818182	0.36363636363636365	0.0	0.125	0.1875	0.2589
I14_OG009453	present_enriched	0.00861	1.0	0.6363636363636364	0.6363636363636364	0.0	0.125	0.125	0.533
I14_OG009457	not significant	0.46123	0.5	0.45454545454545453	0.5454545454545454	0.0	0.3125	0.3125	0.1506
I14_OG009464	not significant	0.04092	0	0.18181818181818182	0.18181818181818177	0.0	0.0	0.0	0.3411
I14_OG009473	not significant	0.28465	0	0.3181818181818182	0.36363636363636365	0.0	0.125	0.125	0.2427
I14_OG009479	not significant	0.82379	0	0.09090909090909091	0.09090909090909094	0.0	0.0625	0.0625	0.0533
I14_OG009482	not significant	0.27229	0	0.0	0.0	0.0	0.125	0.125	-0.2345
I14_OG009492	not significant	0.80525	0	0.09090909090909091	0.09090909090909094	0.0	0.125	0.125	-0.0533
I14_OG009498	not significant	0.61	0	0.36363636363636365	0.36363636363636365	0.5	0.5	0.5	-0.1348
I14_OG009499	not significant	0.91539	0	0.2727272727272727	0.2727272727272727	0.0	0.25	0.25	0.0255
I14_OG009500	not significant	0.10258	1.0	0.6363636363636364	0.6363636363636364	0.0	0.3125	0.3125	0.3202
I14_OG009522	not significant	0.33956	0	0.09090909090909091	0.09090909090909094	0.0	0.25	0.3125	-0.2149
I14_OG009535	not significant	0.83773	0	0.2727272727272727	0.36363636363636365	0.0	0.3125	0.3125	-0.0448
I14_OG009539	not significant	0.18375	1	0.5909090909090909	0.6363636363636364	0.0	0.3125	0.3125	0.282
I14_OG009543	not significant	0.6071	0	0.2727272727272727	0.36363636363636365	0.0	0.375	0.375	-0.1113
I14_OG009552	not significant	0.0258	1	0.7272727272727273	0.8181818181818181	0.0	0.25	0.25	0.4907
I14_OG009554	not significant	0.80108	0	0.09090909090909091	0.09090909090909094	0.0	0.125	0.125	-0.0533
I14_OG009555	not significant	0.34147	0	0.36363636363636365	0.36363636363636365	0.0	0.1875	0.1875	0.1975
I14_OG009558	not significant	0.69389	0	0.18181818181818182	0.18181818181818177	0.0	0.125	0.125	0.0786
I14_OG009561	not significant	0.84397	0	0.09090909090909091	0.09090909090909094	0.0	0.125	0.125	-0.0533
I14_OG009575	not significant	0.14875	1.0	0.6363636363636364	0.6363636363636364	0.0	0.3125	0.3125	0.3202
I14_OG009584	not significant	0.6742	0	0.18181818181818182	0.18181818181818177	0.0	0.25	0.25	-0.0806
I14_OG009588	not significant	0.15558	1	0.5454545454545454	0.5454545454545454	0.0	0.1875	0.1875	0.3731
I14_OG009589	not significant	0.70486	0.0	0.45454545454545453	0.4545454545454546	0.0	0.3125	0.3125	0.1445
I14_OG009593	not significant	0.4862	0	0.045454545454545456	0.09090909090909094	0.0	0.125	0.125	-0.1429
I14_OG009596	not significant	0.77444	0	0.2727272727272727	0.2727272727272727	0.0	0.1875	0.1875	0.1007
I14_OG009604	present_enriched	0.0	1	0.9090909090909091	0.9090909090909091	0.0	0.4375	0.4375	0.4798
I14_OG009605	not significant	0.45361	0	0.2727272727272727	0.2727272727272727	0.0	0.15625	0.1875	0.1463
I14_OG009609	not significant	0.1728	1	0.5454545454545454	0.5454545454545454	0.0	0.25	0.25	0.3006
I14_OG009623	not significant	0.79199	0	0.09090909090909091	0.09090909090909094	0.0	0.0625	0.0625	0.0533
I14_OG009624	not significant	0.80847	0.0	0.45454545454545453	0.4545454545454546	0.0	0.375	0.375	0.0795
I14_OG009626	not significant	0.01954	0.0	0.45454545454545453	0.4545454545454546	0.0	0.0625	0.0625	0.4633
I14_OG009628	not significant	0.35249	0	0.2727272727272727	0.2727272727272727	0.0	0.125	0.1875	0.1995
I14_OG009631	not significant	0.80303	0	0.09090909090909091	0.09090909090909094	0.0	0.125	0.125	-0.0533
I14_OG009641	not significant	0.81975	0	0.09090909090909091	0.09090909090909094	0.0	0.0625	0.0625	0.0533
I14_OG009650	not significant	0.90006	0	0.3181818181818182	0.36363636363636365	0.0	0.34375	0.375	-0.0278
I14_OG009651	not significant	0.63863	0	0.2727272727272727	0.2727272727272727	0.0	0.1875	0.1875	0.1007
I14_OG009659	not significant	0.61098	1	0.6363636363636364	0.6363636363636364	0.0	0.4375	0.4375	0.1956
I14_OG009664	present_enriched	0.00617	0.5	0.5	0.5454545454545454	0.0	0.0625	0.0625	0.516
I14_OG009667	not significant	0.93987	0	0.18181818181818182	0.2727272727272727	0.0	0.1875	0.1875	-0.0077
I14_OG009670	not significant	0.90825	0	0.22727272727272727	0.2727272727272727	0.0	0.25	0.25	-0.0268
I14_OG009717	not significant	0.81035	1.0	0.6818181818181818	0.7272727272727273	1.0	0.5625	0.5625	0.1227
I14_OG009733	not significant	0.31152	1.0	0.5454545454545454	0.5454545454545454	0.0	0.28125	0.3125	0.2716
I14_OG009736	not significant	0.82492	0	0.09090909090909091	0.09090909090909094	0.0	0.125	0.125	-0.0533
I14_OG009737	not significant	0.62519	0.0	0.4090909090909091	0.4545454545454546	0.0	0.25	0.25	0.172
